instance_id,source_image_id,image_filename,object_index,raw_label,canonical_label_if_unambiguous,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area_pixels,bbox_area_fraction,bbox_aspect_ratio,bbox_center_x,bbox_center_y,official_split,pose,truncated,difficult,bbox_issues
386_2,386,386.jpg,2,surface_injure,surface_injure,636,142,967,392,332,251,83332,0.07947158813476562,1.3227091633466135,801.5,267.0,train,Unspecified,0,0,
387_0,387,387.jpg,0,craze,craze,180,1,681,403,502,403,202306,0.1929340362548828,1.2456575682382134,430.5,202.0,train,Unspecified,1,0,
388_0,388,388.jpg,0,hide_craze,hide_craze,625,878,852,925,228,48,10944,0.01043701171875,4.75,738.5,901.5,test,Unspecified,0,0,
389_0,389,389.jpg,0,crack,crack,773,478,884,547,112,70,7840,0.007476806640625,1.6,828.5,512.5,test,Unspecified,0,0,
390_0,390,390.jpg,0,corrosion,corrosion,137,533,345,719,209,187,39083,0.03727245330810547,1.1176470588235294,241.0,626.0,test,Unspecified,0,0,
391_0,391,391.jpg,0,crack,crack,459,1,625,919,167,919,153473,0.1463632583618164,0.18171926006528835,542.0,460.0,train,Unspecified,1,0,
392_0,392,392.jpg,0,craze,craze,92,39,542,436,451,398,179498,0.17118263244628906,1.1331658291457287,317.0,237.5,train,Unspecified,0,0,
392_1,392,392.jpg,1,craze,craze,525,510,719,703,195,194,37830,0.03607749938964844,1.0051546391752577,622.0,606.5,train,Unspecified,0,0,
393_0,393,393.jpg,0,thunderstrike,thunderstrike,264,95,669,311,406,217,88102,0.08402061462402344,1.8709677419354838,466.5,203.0,train,Unspecified,0,0,
394_0,394,394.jpg,0,crack,crack,272,320,634,775,363,456,165528,0.15785980224609375,0.7960526315789473,453.0,547.5,test,Unspecified,0,0,
395_0,395,395.jpg,0,crack,crack,495,22,675,774,181,753,136293,0.12997913360595703,0.2403718459495352,585.0,398.0,train,Unspecified,0,0,
397_0,397,397.jpg,0,crack,crack,383,1,809,980,427,980,418460,0.3990745544433594,0.4357142857142857,596.0,490.5,train,Unspecified,1,0,
398_0,398,398.jpg,0,hide_craze,hide_craze,253,206,286,395,34,190,6460,0.006160736083984375,0.17894736842105263,269.5,300.5,train,Unspecified,0,0,
398_1,398,398.jpg,1,hide_craze,hide_craze,269,405,662,527,394,123,48462,0.04621696472167969,3.203252032520325,465.5,466.0,train,Unspecified,0,0,
398_2,398,398.jpg,2,craze,craze,675,302,884,589,210,288,60480,0.05767822265625,0.7291666666666666,779.5,445.5,train,Unspecified,0,0,
400_0,400,400.jpg,0,thunderstrike,thunderstrike,364,347,677,688,314,342,107388,0.10241317749023438,0.9181286549707602,520.5,517.5,train,Unspecified,0,0,
400_1,400,400.jpg,1,surface_injure,surface_injure,203,92,741,330,539,239,128821,0.12285327911376953,2.2552301255230125,472.0,211.0,train,Unspecified,0,0,
400_2,400,400.jpg,2,surface_injure,surface_injure,284,702,644,794,361,93,33573,0.03201770782470703,3.881720430107527,464.0,748.0,train,Unspecified,0,0,
400_3,400,400.jpg,3,surface_injure,surface_injure,683,374,734,641,52,268,13936,0.0132904052734375,0.19402985074626866,708.5,507.5,train,Unspecified,0,0,
400_4,400,400.jpg,4,surface_injure,surface_injure,233,347,345,689,113,343,38759,0.036963462829589844,0.3294460641399417,289.0,518.0,train,Unspecified,0,0,
401_0,401,401.jpg,0,crack,crack,205,283,655,631,451,349,157399,0.15010738372802734,1.2922636103151863,430.0,457.0,train,Unspecified,0,0,
403_0,403,403.jpg,0,crack,crack,614,6,742,386,129,381,49149,0.04687213897705078,0.33858267716535434,678.0,196.0,train,Unspecified,0,0,
403_1,403,403.jpg,1,crack,crack,325,161,492,422,168,262,44016,0.0419769287109375,0.6412213740458015,408.5,291.5,train,Unspecified,0,0,
404_0,404,404.jpg,0,craze,craze,102,581,1017,720,916,140,128240,0.1222991943359375,6.542857142857143,559.5,650.5,train,Unspecified,0,0,
405_0,405,405.jpg,0,corrosion,corrosion,511,13,830,1016,320,1004,321280,0.306396484375,0.3187250996015936,670.5,514.5,test,Unspecified,0,0,
406_0,406,406.jpg,0,craze,craze,244,241,570,461,327,221,72267,0.06891918182373047,1.4796380090497738,407.0,351.0,train,Unspecified,0,0,
407_0,407,407.jpg,0,surface_injure,surface_injure,642,1,1024,464,383,464,177712,0.1694793701171875,0.8254310344827587,833.0,232.5,test,Unspecified,1,0,
408_0,408,408.jpg,0,corrosion,corrosion,34,545,742,683,709,139,98551,0.09398555755615234,5.100719424460432,388.0,614.0,test,Unspecified,0,0,
408_1,408,408.jpg,1,corrosion,corrosion,753,374,1012,689,260,316,82160,0.0783538818359375,0.8227848101265823,882.5,531.5,test,Unspecified,0,0,
409_0,409,409.jpg,0,hide_craze,hide_craze,303,708,537,792,235,85,19975,0.019049644470214844,2.764705882352941,420.0,750.0,train,Unspecified,0,0,
410_0,410,410.jpg,0,corrosion,corrosion,12,347,486,438,475,92,43700,0.041675567626953125,5.163043478260869,249.0,392.5,test,Unspecified,0,0,
410_1,410,410.jpg,1,corrosion,corrosion,502,399,909,505,408,107,43656,0.04163360595703125,3.8130841121495327,705.5,452.0,test,Unspecified,0,0,
411_0,411,411.jpg,0,corrosion,corrosion,28,439,423,486,396,48,19008,0.01812744140625,8.25,225.5,462.5,train,Unspecified,0,0,
411_1,411,411.jpg,1,corrosion,corrosion,441,445,991,553,551,109,60059,0.05727672576904297,5.055045871559633,716.0,499.0,train,Unspecified,0,0,
412_0,412,412.jpg,0,surface_injure,surface_injure,30,145,552,355,523,211,110353,0.1052408218383789,2.4786729857819907,291.0,250.0,validation,Unspecified,0,0,
412_1,412,412.jpg,1,surface_injure,surface_injure,572,319,1005,636,434,318,138012,0.13161849975585938,1.3647798742138364,788.5,477.5,validation,Unspecified,0,0,
413_0,413,413.jpg,0,surface_injure,surface_injure,517,167,566,222,50,56,2800,0.0026702880859375,0.8928571428571429,541.5,194.5,train,Unspecified,0,0,
413_1,413,413.jpg,1,surface_injure,surface_injure,503,264,564,325,62,62,3844,0.003665924072265625,1.0,533.5,294.5,train,Unspecified,0,0,
413_2,413,413.jpg,2,surface_injure,surface_injure,478,420,550,475,73,56,4088,0.00389862060546875,1.3035714285714286,514.0,447.5,train,Unspecified,0,0,
414_0,414,414.jpg,0,crack,crack,722,519,936,880,215,362,77830,0.07422447204589844,0.5939226519337016,829.0,699.5,train,Unspecified,0,0,
415_0,415,415.jpg,0,surface_injure,surface_injure,658,575,711,703,54,129,6966,0.0066432952880859375,0.4186046511627907,684.5,639.0,train,Unspecified,0,0,
415_1,415,415.jpg,1,craze,craze,622,713,700,1024,79,312,24648,0.02350616455078125,0.2532051282051282,661.0,868.5,train,Unspecified,1,0,
416_0,416,416.jpg,0,surface_injure,surface_injure,242,105,345,341,104,237,24648,0.02350616455078125,0.4388185654008439,293.5,223.0,validation,Unspecified,0,0,
417_0,417,417.jpg,0,hide_craze,hide_craze,534,752,694,892,161,141,22701,0.02164936065673828,1.1418439716312057,614.0,822.0,train,Unspecified,0,0,
418_0,418,418.jpg,0,crack,crack,775,483,883,542,109,60,6540,0.006237030029296875,1.8166666666666667,829.0,512.5,train,Unspecified,0,0,
419_0,419,419.jpg,0,crack,crack,448,153,775,819,328,667,218776,0.20864105224609375,0.4917541229385307,611.5,486.0,train,Unspecified,0,0,
420_0,420,420.jpg,0,hide_craze,hide_craze,756,685,791,839,36,155,5580,0.005321502685546875,0.23225806451612904,773.5,762.0,validation,Unspecified,0,0,
421_0,421,421.jpg,0,surface_injure,surface_injure,67,574,220,697,154,124,19096,0.01821136474609375,1.2419354838709677,143.5,635.5,train,Unspecified,0,0,
421_1,421,421.jpg,1,surface_injure,surface_injure,336,514,420,630,85,117,9945,0.009484291076660156,0.7264957264957265,378.0,572.0,train,Unspecified,0,0,
422_0,422,422.jpg,0,hide_craze,hide_craze,441,475,825,500,385,26,10010,0.009546279907226562,14.807692307692308,633.0,487.5,train,Unspecified,0,0,
422_1,422,422.jpg,1,hide_craze,hide_craze,131,470,369,492,239,23,5497,0.005242347717285156,10.391304347826088,250.0,481.0,train,Unspecified,0,0,
423_0,423,423.jpg,0,corrosion,corrosion,406,19,573,760,168,742,124656,0.1188812255859375,0.22641509433962265,489.5,389.5,train,Unspecified,0,0,
423_1,423,423.jpg,1,hide_craze,hide_craze,395,905,420,1022,26,118,3068,0.002925872802734375,0.22033898305084745,407.5,963.5,train,Unspecified,0,0,
424_0,424,424.jpg,0,surface_injure,surface_injure,309,416,556,642,248,227,56296,0.05368804931640625,1.092511013215859,432.5,529.0,train,Unspecified,0,0,
424_1,424,424.jpg,1,hide_craze,hide_craze,152,83,684,367,533,285,151905,0.1448678970336914,1.8701754385964913,418.0,225.0,train,Unspecified,0,0,
424_2,424,424.jpg,2,hide_craze,hide_craze,178,525,292,664,115,140,16100,0.015354156494140625,0.8214285714285714,235.0,594.5,train,Unspecified,0,0,
425_0,425,425.jpg,0,corrosion,corrosion,342,36,587,978,246,943,231978,0.22123146057128906,0.2608695652173913,464.5,507.0,train,Unspecified,0,0,
426_0,426,426.jpg,0,hide_craze,hide_craze,417,244,531,378,115,135,15525,0.014805793762207031,0.8518518518518519,474.0,311.0,train,Unspecified,0,0,
427_0,427,427.jpg,0,surface_injure,surface_injure,353,460,536,560,184,101,18584,0.01772308349609375,1.8217821782178218,444.5,510.0,train,Unspecified,0,0,
427_1,427,427.jpg,1,surface_injure,surface_injure,655,380,742,469,88,90,7920,0.0075531005859375,0.9777777777777777,698.5,424.5,train,Unspecified,0,0,
427_2,427,427.jpg,2,surface_injure,surface_injure,466,58,642,236,177,179,31683,0.03021526336669922,0.9888268156424581,554.0,147.0,train,Unspecified,0,0,
428_0,428,428.jpg,0,surface_injure,surface_injure,236,236,306,331,71,96,6816,0.006500244140625,0.7395833333333334,271.0,283.5,train,Unspecified,0,0,
429_0,429,429.jpg,0,craze,craze,462,272,759,489,298,218,64964,0.061954498291015625,1.3669724770642202,610.5,380.5,train,Unspecified,0,0,
430_0,430,430.jpg,0,corrosion,corrosion,241,697,508,1016,268,320,85760,0.081787109375,0.8375,374.5,856.5,train,Unspecified,0,0,
430_1,430,430.jpg,1,corrosion,corrosion,462,397,712,688,251,292,73292,0.06989669799804688,0.8595890410958904,587.0,542.5,train,Unspecified,0,0,
430_2,430,430.jpg,2,corrosion,corrosion,527,22,844,380,318,359,114162,0.10887336730957031,0.8857938718662952,685.5,201.0,train,Unspecified,0,0,
431_0,431,431.jpg,0,crack,crack,548,172,800,788,253,617,156101,0.14886951446533203,0.4100486223662885,674.0,480.0,train,Unspecified,0,0,
432_0,432,432.jpg,0,surface_injure,surface_injure,278,502,497,836,220,335,73700,0.07028579711914062,0.6567164179104478,387.5,669.0,test,Unspecified,0,0,
433_0,433,433.jpg,0,crack,crack,494,264,597,777,104,514,53456,0.0509796142578125,0.20233463035019456,545.5,520.5,validation,Unspecified,0,0,
434_0,434,434.jpg,0,surface_injure,surface_injure,573,353,592,392,20,40,800,0.000762939453125,0.5,582.5,372.5,train,Unspecified,0,0,
434_1,434,434.jpg,1,surface_injure,surface_injure,572,422,598,455,27,34,918,0.0008754730224609375,0.7941176470588235,585.0,438.5,train,Unspecified,0,0,
435_0,435,435.jpg,0,craze,craze,627,745,1019,944,393,200,78600,0.07495880126953125,1.965,823.0,844.5,train,Unspecified,0,0,
436_0,436,436.jpg,0,craze,craze,239,327,628,739,390,413,161070,0.1536083221435547,0.9443099273607748,433.5,533.0,train,Unspecified,0,0,
436_1,436,436.jpg,1,hide_craze,hide_craze,650,538,1024,619,375,82,30750,0.029325485229492188,4.573170731707317,837.0,578.5,train,Unspecified,1,0,
437_0,437,437.jpg,0,thunderstrike,thunderstrike,273,180,775,519,503,340,171020,0.16309738159179688,1.4794117647058824,524.0,349.5,train,Unspecified,0,0,
438_0,438,438.jpg,0,hide_craze,hide_craze,147,147,1003,308,857,162,138834,0.1324024200439453,5.290123456790123,575.0,227.5,test,Unspecified,0,0,
439_0,439,439.jpg,0,hide_craze,hide_craze,273,460,528,856,256,397,101632,0.096923828125,0.6448362720403022,400.5,658.0,train,Unspecified,0,0,
440_0,440,440.jpg,0,crack,crack,356,244,631,830,276,587,162012,0.15450668334960938,0.47018739352640543,493.5,537.0,test,Unspecified,0,0,
441_0,441,441.jpg,0,surface_injure,surface_injure,105,260,317,336,213,77,16401,0.015641212463378906,2.7662337662337664,211.0,298.0,validation,Unspecified,0,0,
442_0,442,442.jpg,0,corrosion,corrosion,2,256,306,506,305,251,76555,0.07300853729248047,1.2151394422310757,154.0,381.0,train,Unspecified,0,0,
442_1,442,442.jpg,1,corrosion,corrosion,314,449,630,749,317,301,95417,0.09099674224853516,1.053156146179402,472.0,599.0,train,Unspecified,0,0,
442_2,442,442.jpg,2,corrosion,corrosion,653,508,980,849,328,342,112176,0.1069793701171875,0.9590643274853801,816.5,678.5,train,Unspecified,0,0,
443_0,443,443.jpg,0,crack,crack,262,160,455,960,194,801,155394,0.1481952667236328,0.2421972534332085,358.5,560.0,train,Unspecified,0,0,
444_0,444,444.jpg,0,craze,craze,337,583,925,894,589,312,183768,0.17525482177734375,1.8878205128205128,631.0,738.5,train,Unspecified,0,0,
446_0,446,446.jpg,0,hide_craze,hide_craze,367,760,511,786,145,27,3915,0.0037336349487304688,5.37037037037037,439.0,773.0,train,Unspecified,0,0,
447_0,447,447.jpg,0,crack,crack,498,188,734,494,237,307,72759,0.06938838958740234,0.7719869706840391,616.0,341.0,test,Unspecified,0,0,
447_1,447,447.jpg,1,crack,crack,908,331,980,560,73,230,16790,0.016012191772460938,0.3173913043478261,944.0,445.5,test,Unspecified,0,0,
448_0,448,448.jpg,0,hide_craze,hide_craze,605,702,642,842,38,141,5358,0.0051097869873046875,0.2695035460992908,623.5,772.0,validation,Unspecified,0,0,
449_0,449,449.jpg,0,hide_craze,hide_craze,333,710,370,977,38,268,10184,0.00971221923828125,0.1417910447761194,351.5,843.5,train,Unspecified,0,0,
450_0,450,450.jpg,0,hide_craze,hide_craze,322,192,564,486,243,295,71685,0.06836414337158203,0.823728813559322,443.0,339.0,train,Unspecified,0,0,
451_0,451,451.jpg,0,corrosion,corrosion,3,424,980,513,978,90,88020,0.08394241333007812,10.866666666666667,491.5,468.5,test,Unspecified,0,0,
452_0,452,452.jpg,0,hide_craze,hide_craze,250,349,431,811,182,463,84266,0.08036231994628906,0.3930885529157667,340.5,580.0,train,Unspecified,0,0,
453_0,453,453.jpg,0,hide_craze,hide_craze,497,91,627,367,131,277,36287,0.034605979919433594,0.4729241877256318,562.0,229.0,validation,Unspecified,0,0,
454_0,454,454.jpg,0,craze,craze,453,444,756,642,304,199,60496,0.0576934814453125,1.5276381909547738,604.5,543.0,train,Unspecified,0,0,
455_0,455,455.jpg,0,crack,crack,322,319,825,774,504,456,229824,0.21917724609375,1.105263157894737,573.5,546.5,train,Unspecified,0,0,
456_0,456,456.jpg,0,hide_craze,hide_craze,389,70,428,591,40,522,20880,0.0199127197265625,0.07662835249042145,408.5,330.5,train,Unspecified,0,0,
456_1,456,456.jpg,1,hide_craze,hide_craze,392,714,419,1017,28,304,8512,0.00811767578125,0.09210526315789473,405.5,865.5,train,Unspecified,0,0,
457_0,457,457.jpg,0,hide_craze,hide_craze,430,194,483,350,54,157,8478,0.008085250854492188,0.34394904458598724,456.5,272.0,test,Unspecified,0,0,
457_1,457,457.jpg,1,hide_craze,hide_craze,453,467,486,536,34,70,2380,0.002269744873046875,0.4857142857142857,469.5,501.5,test,Unspecified,0,0,
457_2,457,457.jpg,2,hide_craze,hide_craze,466,641,525,756,60,116,6960,0.0066375732421875,0.5172413793103449,495.5,698.5,test,Unspecified,0,0,
458_0,458,458.jpg,0,surface_injure,surface_injure,541,102,652,514,112,413,46256,0.0441131591796875,0.2711864406779661,596.5,308.0,train,Unspecified,0,0,
459_0,459,459.jpg,0,corrosion,corrosion,444,505,509,1013,66,509,33594,0.03203773498535156,0.12966601178781925,476.5,759.0,validation,Unspecified,0,0,
459_1,459,459.jpg,1,corrosion,corrosion,464,6,570,500,107,495,52965,0.05051136016845703,0.21616161616161617,517.0,253.0,validation,Unspecified,0,0,
461_0,461,461.jpg,0,thunderstrike,thunderstrike,583,113,727,156,145,44,6380,0.006084442138671875,3.2954545454545454,655.0,134.5,train,Unspecified,0,0,
462_0,462,462.jpg,0,surface_injure,surface_injure,483,699,533,777,51,79,4029,0.0038423538208007812,0.6455696202531646,508.0,738.0,validation,Unspecified,0,0,
462_1,462,462.jpg,1,surface_injure,surface_injure,547,552,614,600,68,49,3332,0.003177642822265625,1.3877551020408163,580.5,576.0,validation,Unspecified,0,0,
462_2,462,462.jpg,2,surface_injure,surface_injure,505,347,633,449,129,103,13287,0.012671470642089844,1.2524271844660195,569.0,398.0,validation,Unspecified,0,0,
462_3,462,462.jpg,3,surface_injure,surface_injure,578,80,695,245,118,166,19588,0.018680572509765625,0.7108433734939759,636.5,162.5,validation,Unspecified,0,0,
463_0,463,463.jpg,0,hide_craze,hide_craze,209,158,352,263,144,106,15264,0.014556884765625,1.3584905660377358,280.5,210.5,train,Unspecified,0,0,
464_0,464,464.jpg,0,craze,craze,53,25,422,483,370,459,169830,0.16196250915527344,0.8061002178649237,237.5,254.0,test,Unspecified,0,0,
464_1,464,464.jpg,1,hide_craze,hide_craze,486,192,637,228,152,37,5624,0.00536346435546875,4.108108108108108,561.5,210.0,test,Unspecified,0,0,
465_0,465,465.jpg,0,crack,crack,484,638,908,772,425,135,57375,0.054717063903808594,3.1481481481481484,696.0,705.0,train,Unspecified,0,0,
467_0,467,467.jpg,0,corrosion,corrosion,562,2,631,372,70,371,25970,0.024766921997070312,0.18867924528301888,596.5,187.0,train,Unspecified,0,0,
467_1,467,467.jpg,1,corrosion,corrosion,575,583,623,683,49,101,4949,0.004719734191894531,0.48514851485148514,599.0,633.0,train,Unspecified,0,0,
467_2,467,467.jpg,2,thunderstrike,thunderstrike,831,348,910,419,80,72,5760,0.0054931640625,1.1111111111111112,870.5,383.5,train,Unspecified,0,0,
468_0,468,468.jpg,0,hide_craze,hide_craze,473,339,498,738,26,400,10400,0.009918212890625,0.065,485.5,538.5,train,Unspecified,0,0,
468_1,468,468.jpg,1,hide_craze,hide_craze,470,819,495,1020,26,202,5252,0.005008697509765625,0.12871287128712872,482.5,919.5,train,Unspecified,0,0,
469_0,469,469.jpg,0,craze,craze,389,466,831,844,443,379,167897,0.16011905670166016,1.1688654353562005,610.0,655.0,test,Unspecified,0,0,
470_0,470,470.jpg,0,crack,crack,230,525,847,738,618,214,132252,0.12612533569335938,2.8878504672897196,538.5,631.5,train,Unspecified,0,0,
471_0,471,471.jpg,0,crack,crack,316,370,494,964,179,595,106505,0.10157108306884766,0.30084033613445377,405.0,667.0,train,Unspecified,0,0,
473_0,473,473.jpg,0,crack,crack,145,416,816,705,672,290,194880,0.18585205078125,2.317241379310345,480.5,560.5,test,Unspecified,0,0,
474_0,474,474.jpg,0,surface_injure,surface_injure,3,230,631,674,629,445,279905,0.2669382095336914,1.4134831460674158,317.0,452.0,train,Unspecified,0,0,
475_0,475,475.jpg,0,surface_injure,surface_injure,86,347,236,502,151,156,23556,0.022464752197265625,0.967948717948718,161.0,424.5,train,Unspecified,0,0,
475_1,475,475.jpg,1,surface_injure,surface_injure,253,419,564,653,312,235,73320,0.06992340087890625,1.327659574468085,408.5,536.0,train,Unspecified,0,0,
475_2,475,475.jpg,2,surface_injure,surface_injure,573,586,1019,861,447,276,123372,0.11765670776367188,1.6195652173913044,796.0,723.5,train,Unspecified,0,0,
476_0,476,476.jpg,0,surface_injure,surface_injure,53,508,552,692,500,185,92500,0.08821487426757812,2.7027027027027026,302.5,600.0,test,Unspecified,0,0,
477_0,477,477.jpg,0,hide_craze,hide_craze,169,110,431,158,263,49,12887,0.012290000915527344,5.36734693877551,300.0,134.0,train,Unspecified,0,0,
478_0,478,478.jpg,0,surface_injure,surface_injure,370,403,527,817,158,415,65570,0.06253242492675781,0.38072289156626504,448.5,610.0,validation,Unspecified,0,0,
478_1,478,478.jpg,1,surface_injure,surface_injure,381,1,492,214,112,214,23968,0.022857666015625,0.5233644859813084,436.5,107.5,validation,Unspecified,1,0,
479_0,479,479.jpg,0,surface_injure,surface_injure,611,206,750,325,140,120,16800,0.016021728515625,1.1666666666666667,680.5,265.5,test,Unspecified,0,0,
479_1,479,479.jpg,1,thunderstrike,thunderstrike,689,725,853,778,165,54,8910,0.008497238159179688,3.0555555555555554,771.0,751.5,test,Unspecified,0,0,
480_0,480,480.jpg,0,corrosion,corrosion,6,506,283,563,278,58,16124,0.015377044677734375,4.793103448275862,144.5,534.5,train,Unspecified,0,0,
480_1,480,480.jpg,1,corrosion,corrosion,295,550,603,633,309,84,25956,0.024753570556640625,3.6785714285714284,449.0,591.5,train,Unspecified,0,0,
480_2,480,480.jpg,2,corrosion,corrosion,611,591,1014,677,404,87,35148,0.033519744873046875,4.64367816091954,812.5,634.0,train,Unspecified,0,0,
481_0,481,481.jpg,0,corrosion,corrosion,9,155,325,402,317,248,78616,0.07497406005859375,1.278225806451613,167.0,278.5,train,Unspecified,0,0,
481_1,481,481.jpg,1,corrosion,corrosion,336,360,686,650,351,291,102141,0.09740924835205078,1.2061855670103092,511.0,505.0,train,Unspecified,0,0,
481_2,481,481.jpg,2,corrosion,corrosion,687,538,1023,852,337,315,106155,0.10123729705810547,1.0698412698412698,855.0,695.0,train,Unspecified,0,0,
482_0,482,482.jpg,0,craze,craze,605,210,942,891,338,682,230516,0.21983718872070312,0.49560117302052786,773.5,550.5,train,Unspecified,0,0,
483_0,483,483.jpg,0,hide_craze,hide_craze,191,672,809,974,619,303,187557,0.17886829376220703,2.042904290429043,500.0,823.0,train,Unspecified,0,0,
484_0,484,484.jpg,0,surface_injure,surface_injure,155,244,291,324,137,81,11097,0.010582923889160156,1.691358024691358,223.0,284.0,validation,Unspecified,0,0,
484_1,484,484.jpg,1,surface_injure,surface_injure,478,377,575,467,98,91,8918,0.008504867553710938,1.0769230769230769,526.5,422.0,validation,Unspecified,0,0,
484_2,484,484.jpg,2,surface_injure,surface_injure,784,283,967,516,184,234,43056,0.0410614013671875,0.7863247863247863,875.5,399.5,validation,Unspecified,0,0,
485_0,485,485.jpg,0,corrosion,corrosion,12,20,992,481,981,462,453222,0.43222618103027344,2.1233766233766236,502.0,250.5,train,Unspecified,0,0,
486_0,486,486.jpg,0,crack,crack,294,28,641,486,348,459,159732,0.15233230590820312,0.7581699346405228,467.5,257.0,validation,Unspecified,0,0,
487_0,487,487.jpg,0,surface_injure,surface_injure,180,363,306,852,127,490,62230,0.05934715270996094,0.25918367346938775,243.0,607.5,train,Unspecified,0,0,
487_1,487,487.jpg,1,surface_injure,surface_injure,252,3,497,274,246,272,66912,0.063812255859375,0.9044117647058824,374.5,138.5,train,Unspecified,0,0,
488_0,488,488.jpg,0,thunderstrike,thunderstrike,242,156,798,952,557,797,443929,0.42336368560791016,0.698870765370138,520.0,554.0,train,Unspecified,0,0,
489_0,489,489.jpg,0,corrosion,corrosion,16,188,269,394,254,207,52578,0.05014228820800781,1.2270531400966183,142.5,291.0,train,Unspecified,0,0,
489_1,489,489.jpg,1,corrosion,corrosion,277,331,566,561,290,231,66990,0.06388664245605469,1.2554112554112553,421.5,446.0,train,Unspecified,0,0,
489_2,489,489.jpg,2,corrosion,corrosion,577,510,1022,919,446,410,182860,0.17438888549804688,1.0878048780487806,799.5,714.5,train,Unspecified,0,0,
491_0,491,491.jpg,0,corrosion,corrosion,8,81,1017,678,1010,598,603980,0.5760002136230469,1.6889632107023411,512.5,379.5,train,Unspecified,0,0,
492_0,492,492.jpg,0,surface_injure,surface_injure,411,181,552,338,142,158,22436,0.021396636962890625,0.8987341772151899,481.5,259.5,train,Unspecified,0,0,
493_0,493,493.jpg,0,surface_injure,surface_injure,103,1,252,138,150,138,20700,0.019741058349609375,1.0869565217391304,177.5,69.5,train,Unspecified,1,0,
493_1,493,493.jpg,1,surface_injure,surface_injure,405,1,552,113,148,113,16724,0.015949249267578125,1.3097345132743363,478.5,57.0,train,Unspecified,1,0,
493_2,493,493.jpg,2,surface_injure,surface_injure,594,3,1024,342,431,340,146540,0.13975143432617188,1.2676470588235293,809.0,172.5,train,Unspecified,1,0,
494_0,494,494.jpg,0,surface_injure,surface_injure,208,655,383,805,176,151,26576,0.0253448486328125,1.1655629139072847,295.5,730.0,train,Unspecified,0,0,
494_1,494,494.jpg,1,surface_injure,surface_injure,342,497,562,713,221,217,47957,0.04573535919189453,1.0184331797235022,452.0,605.0,train,Unspecified,0,0,
495_0,495,495.jpg,0,corrosion,corrosion,250,2,528,1011,279,1010,281790,0.2687358856201172,0.27623762376237626,389.0,506.5,train,Unspecified,0,0,
496_0,496,496.jpg,0,hide_craze,hide_craze,661,427,705,975,45,549,24705,0.023560523986816406,0.08196721311475409,683.0,701.0,train,Unspecified,0,0,
496_1,496,496.jpg,1,hide_craze,hide_craze,678,60,700,341,23,282,6486,0.0061855316162109375,0.08156028368794327,689.0,200.5,train,Unspecified,0,0,
497_0,497,497.jpg,0,hide_craze,hide_craze,209,736,431,991,223,256,57088,0.054443359375,0.87109375,320.0,863.5,validation,Unspecified,0,0,
498_0,498,498.jpg,0,surface_injure,surface_injure,380,425,514,570,135,146,19710,0.018796920776367188,0.9246575342465754,447.0,497.5,train,Unspecified,0,0,
498_1,498,498.jpg,1,surface_injure,surface_injure,539,39,1023,570,485,532,258020,0.24606704711914062,0.9116541353383458,781.0,304.5,train,Unspecified,0,0,
499_0,499,499.jpg,0,surface_injure,surface_injure,269,285,602,514,334,230,76820,0.07326126098632812,1.4521739130434783,435.5,399.5,train,Unspecified,0,0,
500_0,500,500.jpg,0,corrosion,corrosion,537,8,722,989,186,982,182652,0.17419052124023438,0.1894093686354379,629.5,498.5,validation,Unspecified,0,0,
501_0,501,501.jpg,0,corrosion,corrosion,5,108,1005,742,1001,635,635635,0.6061887741088867,1.5763779527559054,505.0,425.0,test,Unspecified,0,0,
502_0,502,502.jpg,0,corrosion,corrosion,12,508,1024,736,1013,229,231977,0.22123050689697266,4.423580786026201,518.0,622.0,train,Unspecified,1,0,
503_0,503,503.jpg,0,corrosion,corrosion,264,499,731,1013,468,515,241020,0.22985458374023438,0.9087378640776699,497.5,756.0,train,Unspecified,0,0,
503_1,503,503.jpg,1,corrosion,corrosion,206,13,484,491,279,479,133641,0.12744998931884766,0.5824634655532359,345.0,252.0,train,Unspecified,0,0,
504_0,504,504.jpg,0,surface_injure,surface_injure,289,252,502,588,214,337,72118,0.06877708435058594,0.6350148367952523,395.5,420.0,train,Unspecified,0,0,
505_0,505,505.jpg,0,corrosion,corrosion,6,200,1012,616,1007,417,419919,0.4004659652709961,2.4148681055155876,509.0,408.0,test,Unspecified,0,0,
507_0,507,507.jpg,0,crack,crack,611,175,714,306,104,132,13728,0.013092041015625,0.7878787878787878,662.5,240.5,train,Unspecified,0,0,
508_0,508,508.jpg,0,hide_craze,hide_craze,478,55,573,1024,96,970,93120,0.08880615234375,0.09896907216494845,525.5,539.5,train,Unspecified,1,0,
509_0,509,509.jpg,0,corrosion,corrosion,6,645,1009,867,1004,223,223892,0.21352005004882812,4.502242152466367,507.5,756.0,train,Unspecified,0,0,
510_0,510,510.jpg,0,corrosion,corrosion,666,545,805,1022,140,478,66920,0.06381988525390625,0.2928870292887029,735.5,783.5,train,Unspecified,0,0,
510_1,510,510.jpg,1,corrosion,corrosion,698,64,780,539,83,476,39508,0.037677764892578125,0.17436974789915966,739.0,301.5,train,Unspecified,0,0,
511_0,511,511.jpg,0,hide_craze,hide_craze,291,156,372,500,82,345,28290,0.026979446411132812,0.23768115942028986,331.5,328.0,test,Unspecified,0,0,
