source_image_id,filename,extension,file_size_bytes,sha256,decoded_width,decoded_height,image_mode,decoding_succeeded,decoding_error,number_of_annotated_objects,official_split,xml_width,xml_height,xml_dimensions_match,pixel_sha256,dhash64
853,853.jpg,.jpg,63131,d5eddcdd68bb3df0cf661f4d644d588c6ba13a487dfbb5bcafe8ea8f4b0784c2,1024,1024,RGB,True,,2,train,1024,1024,True,b3e1278fbe80279b20c64a0ea393fffebe123682e79df547a981f29f83b6f6ae,0c0d1d1918191900
854,854.jpg,.jpg,99249,66c615d7ec2597fef37da0716d1a331e0e77650ac183e4cb1ae69fa0989c7cea,1024,1024,RGB,True,,1,test,1024,1024,True,61cc20b5a0c36edf4e4a1a55d7db0896e00ab29334e889bbe64c53d86893dad5,e080191908040703
855,855.jpg,.jpg,105566,81c967847008e6ab480085efe1a5da208a77170d13391fe74e4e69fd046b96db,1024,1024,RGB,True,,1,train,1024,1024,True,978d4dc41158e766bde8d3698ae1b9a19908f136f2f4da7a777c9b83bfc0b9ed,ff7fedbd640d1e0f
856,856.jpg,.jpg,162852,5dd9f16db034c3d22c2a9a8dc1561cd252678631de32a0603e67e44e191be053,1024,1024,RGB,True,,3,train,1024,1024,True,b2670d3bfc7fcbc2f53eb9c10b3764a330337e3315030d4e59fd4918bd2660d6,0f8fc7e3d1dcfe3e
857,857.jpg,.jpg,80543,d66c3f4dd3c7171aeec682ae9c351cbd7571fe52368bcd614c6343e4ee0fe4c7,1024,1024,RGB,True,,2,train,1024,1024,True,1b8a0153f04204dc5931a02c1223a782f41b091f2a0c9060eede0cdac3c23c6a,0707030281e6261f
858,858.jpg,.jpg,131139,f6e8d454d7597c7bf951b79163fa280573c71596c77521b5eaca20a08392c8e2,1024,1024,RGB,True,,1,train,1024,1024,True,428bf41b5e1275ef93dbb7169d44b5537b4cae94cfe2021aa7cd2fcb07aa1117,10b0f07070302020
859,859.jpg,.jpg,170401,c5a963a6c188d7a544b710bcb710b76757f20d37eb061ca99d1a089d5360104e,1024,1024,RGB,True,,3,test,1024,1024,True,2906d62c5480d6e4d9d3d3885a3a1b1acdec52a7286824b144c8b97e8af68401,7c1c98b1030f3f7b
860,860.jpg,.jpg,42783,ad2e3e14d36a7a7b2410afd4680e44a69ba8e6461c96356d513165e0505c01fb,1024,1024,RGB,True,,5,train,1024,1024,True,0f92fb5ec531b27b9e8dc6d32c4c9d1c9644be17ca4ed098ace4ef9bf0cd10c0,f93d0f03381c7c5f
861,861.jpg,.jpg,55208,435f0c850a561356a03a25107feedf09a40d8f7e0768ccd0afdaf212cdbb3922,1024,1024,RGB,True,,1,validation,1024,1024,True,48d010679b961d64a599162b7eb93173db238a222bab78927310b82e76f845ad,2727612113131797
862,862.jpg,.jpg,64074,b023e5a36ebc2933370135789f429304f6c9ece027bf7c7e096d0f8d83b679cd,1024,1024,RGB,True,,1,train,1024,1024,True,7260229fd82023102d0d4cfa37b315b67f9f6e4b1e1bc4181caa8a594df42b09,f3774f0200000000
863,863.jpg,.jpg,22719,3547d2fe3b92a93d1b5665d8902c04befec21463fe77ba4be12cfd54f4fea5c2,1024,1024,RGB,True,,1,test,1024,1024,True,90c9853a9052b0ccd6f7800716e85329491e8a5776fa6e681754568cb6a428a7,0080808000000000
864,864.jpg,.jpg,60869,7ace7e29724c2d46e60a521b1e2e60463ffdc8357db9e6576b9f728b27dd5a56,1024,1024,RGB,True,,1,test,1024,1024,True,d80969cb07a8b24766f5774a903141679b7ca302d2ba395dce97f0b5230235f5,23623415171f1e3c
865,865.jpg,.jpg,145773,1ad0171c4c26e1b415ed6492ac63763c21504ac9d77b6dd244c4d9f82c67a1a1,1024,1024,RGB,True,,1,test,1024,1024,True,0cc2460ae82ff627d80dffb25efb4a3f8e410d48fddd8cd0fcce291a19f83c8d,0000004104000804
866,866.jpg,.jpg,217161,93a329d3712302c4c75a3cd3efc551319a52eb1dca39fb81b0589ee2c13510ee,1024,1024,RGB,True,,2,validation,1024,1024,True,e257bd36e5fb6669fc7a6c7b06a12560c6b3e56d0af957e262ba850ad28200a1,1c1d191f37372f3d
867,867.jpg,.jpg,58910,c11dc151dc102d131f90c0c335ca34837d4aab4cac2492975749c227e98c6fb0,1024,1024,RGB,True,,1,train,1024,1024,True,1a071862733f7272227753816f67a09aa30ba7fce227c85721bf64012002d564,3e78e0c000000000
868,868.jpg,.jpg,153348,5139700d5148e7788688754609c638016ec1255b417ab1fe639d622ab3ddbc70,1024,1024,RGB,True,,1,train,1024,1024,True,93419efa784703be18b56ca403931348e42e9ab0100af8b647956fc0f9029ebb,0707070b0b070f17
869,869.jpg,.jpg,133297,8152430f466bf38e4ec328016f027456e50e94426753ba7881f9d486c2865715,1024,1024,RGB,True,,2,validation,1024,1024,True,c57af09e4f42e6d40be341ab5c71d42288ba44ecf572edf02dd0ca5bf48cec30,003070f06523a361
870,870.jpg,.jpg,94964,1c088701a0286e363be678babd43881a93ded3da3ad8405032c8dbaca42b3430,1024,1024,RGB,True,,2,train,1024,1024,True,65e696ede91616393ce8bfb9e156b8b089833221e157fa8f48c94f09dd80f405,1c0e2e0713130908
871,871.jpg,.jpg,123330,02c42c37fcabfe6c02d77b3661fd75b524c2714253a43bad69f420ce3f3f687e,1024,1024,RGB,True,,2,train,1024,1024,True,d7ed207074471e1d6d8922d1adeaff766a2493edb722b3c350de5bdb4a64d85a,070707070f6e6606
872,872.jpg,.jpg,69922,64f6a5333f719eb7b11dcf1fda6f89665eeae0a6a285373c9224755bc85c4e6e,1024,1024,RGB,True,,1,train,1024,1024,True,41b1fb84ce83c669b7531d5fa3747c706637c8b9398720dea7be0575365ba135,1f17130b091c0b19
873,873.jpg,.jpg,75793,6d2c0011888d681d3fc92b2530f48e0019b6211a326d606885b2ccf10e77ee62,1024,1024,RGB,True,,1,train,1024,1024,True,caeb7311cd3b0aa9cc5dedee29b17199f508346e350ccf81ffba808699850be5,1f1f1f1e1f1f1a38
874,874.jpg,.jpg,22337,36496e5966ca114f944a742c5d248c688c09fb03651762dfb124207a146025c9,1024,1024,RGB,True,,1,train,1024,1024,True,2fc5754b44a2d78e3defb00822f89cb009e0702df1b714975f68111e5a548146,0000000000306000
875,875.jpg,.jpg,47578,68228c3d371da451d76b80970ff47c4f2d0f8c23c5f1c8e1b8c57738626ccc38,1024,1024,RGB,True,,2,test,1024,1024,True,df21a4d3677cf37bf6b76ed9345f614423e6600d3c5cd08ac1900db73b5a022a,1020204446410000
876,876.jpg,.jpg,56851,e1d676a6b81c0063d976b7edefe160f19b74760e4bc79cbf79ba360e9a6483ad,1024,1024,RGB,True,,1,train,1024,1024,True,688855c476a8c95fe0a0357a05895275ccda8bc829c03292586efcc6230b2ea8,0010121210000000
877,877.jpg,.jpg,142710,313149e8c1720f4c26a6ad56127d2c47cb8fb3de2589f29c21336565859056d1,1024,1024,RGB,True,,1,train,1024,1024,True,284203f1281d8ebcb4e9332e163c1c7fb4157627681d112ea17a319623fcdf5f,0f1f3f6e3e3e0e0f
878,878.jpg,.jpg,115674,f7d3d1f95817ab4bc7a9354886aa7e80d43bbb43bc1da94e1c1854f781d00be3,1024,1024,RGB,True,,1,train,1024,1024,True,b186ae531bf8653307b464da0389bc90910649084b1c37184b85e5e52d875028,cec3c9c0c0c08185
879,879.jpg,.jpg,61405,6ae6b3f6e04f7f6591cad7ab9d75b7cbde9b6a1c93c2d6ac62371b27b331bd13,1024,1024,RGB,True,,1,validation,1024,1024,True,4d36065d2af9c42610195c64ebaf06494ee106ed4d9082d3bafe61b6011852a0,0727070000000000
880,880.jpg,.jpg,76871,64f411bc1b2aac960f58cb5e9c9c7fd32049ce921ec3e2e1b4b689a5b666b123,1024,1024,RGB,True,,1,train,1024,1024,True,f45d96b350061ffc56c61beff74d71568d66e9a6284b1643c18718e9678c77ba,00203070323a1707
881,881.jpg,.jpg,101104,a4c4ba468f36744f6f185b68ba983d82cb5cf754dd9c4ee73c5700da53861dc7,1024,1024,RGB,True,,3,test,1024,1024,True,918860c8442d1017711c3916df124f039881124c067c871952098199fa4e10de,00000181c8e07058
882,882.jpg,.jpg,170949,6bf144eb052cee3d78f626a5e6ac1bc0a34c82cd441d3318e7c3d72ecd76a6fb,1024,1024,RGB,True,,1,test,1024,1024,True,2915072dfb1ffc156fbcb095de2a4c5aa5b647cdc05ed9a69ba3b8f0984d1b63,0307030003c00021
883,883.jpg,.jpg,63412,8e3cc35af1cdd337c7db5c2d5ec7500ffa5e0add6cfd4f404f8e7291d86d2a80,1024,1024,RGB,True,,2,train,1024,1024,True,5cd76a1c8fbf74210b1d65b63f9a5465941bfa943d975a0af541b613cca23428,8181030b19000000
884,884.jpg,.jpg,148918,b5c507306d5649a82cd12ab9de869a376c7adbcd4c8e268b6bda68d55a3c9eae,1024,1024,RGB,True,,2,train,1024,1024,True,8fb4cb358b75d6fb3cb657868f1162fbeecc938d95aaac2fc2ec357f5e4b31e7,81f87f1f0f070300
885,885.jpg,.jpg,62317,cb3cc801d9d2610cc6f24b820aefacf0be27a239c886121bbbbd0ee1df1eb308,1024,1024,RGB,True,,2,train,1024,1024,True,87f92046164202c9e145ce5ad592295f2ffc17651cb34e97d6bf79395cfa17e2,0323031707070706
886,886.jpg,.jpg,63253,c15ed72fde47f3186f2890ea16b197ce0a5ad1789eb15964631b16457a5b8572,1024,1024,RGB,True,,1,train,1024,1024,True,a1891c3182e74b871b4e634ab850b80a9d08b8bb2a048ce281302d40638eeecd,0e07070319090400
887,887.jpg,.jpg,83353,b9742d4b29fc0af72e918144a926028e1dd3c48d3343efd4222dec3b67b2970f,1024,1024,RGB,True,,1,test,1024,1024,True,0ce59b6e7f6711fd2b2b61df328f5e5db5faf6ab57c11260e3209f1ab11379da,3031313332323434
888,888.jpg,.jpg,66088,af4d478dadc4e13fed93d13401e76e9e9dcf33c60aed7e6a2681a805e166b4e1,1024,1024,RGB,True,,1,train,1024,1024,True,b5e9c812839ab100df877b70821811aa6a8d0d7a2f5dee1c1e1fb3a8fd5a2665,e3e0616121010101
889,889.jpg,.jpg,66944,13f4648b95170a84fba2792bfaf3509cd364c08c03bc837d266289d61c93672e,1024,1024,RGB,True,,1,train,1024,1024,True,34dd26bd98b384a15dad69fd799f544037faa484f635759d22bacc5f663455bf,000040400000e4cc
890,890.jpg,.jpg,101968,7c38861ce9eafa058ef0e5fbea65f076f7113f418b7ef9ca07b7aed6f6c353c0,1024,1024,RGB,True,,1,train,1024,1024,True,0edbb97a5b1e3d2ba2c1a44fc0cd66edbeeec014a5ecc67bb0403e90da5564ff,5c1e121b970f4f47
891,891.jpg,.jpg,65671,b2dfe619cc0fc2708669ac47348d4f673d3206e8a62a281907d5549638750896,1024,1024,RGB,True,,1,validation,1024,1024,True,ce7c177de00b40cf06ce030167355120dd34e571eceab0670f3b20e52f77217b,393d37373733331b
892,892.jpg,.jpg,98260,1b52d2b1d7163005da83f0e6474ba584e53a6605464727b695a095c0fd92d437,1024,1024,RGB,True,,1,train,1024,1024,True,0501947d2d227027906bcdbaa514ea82e4f4e5eccd7b6f82acc38b38d004b981,10b0e8d898381c1c
893,893.jpg,.jpg,238567,c5507de3280b93434e6225f6c04151727058d7be5b6a8068ad897aca7d141003,1024,1024,RGB,True,,1,train,1024,1024,True,5ded0eff3e8d32031883ae0936c3c8ae363ce15abe643e5272a005c4f77b1317,98cae6ef8797d3b3
894,894.jpg,.jpg,124763,8a6b51eb424296a87dc3c1ea2f83d534c32ccc7312cbf00c98a8b76d20ce9525,1024,1024,RGB,True,,1,train,1024,1024,True,08cffc49346fe3fd2a8de4792ed7098ead65876c507ae4f3cc39b2da523d7627,40630f3ffff21a32
895,895.jpg,.jpg,61302,966d66a31f05e6741970ec53e3ed881192188f1830e7c104f6bfbed10597598c,1024,1024,RGB,True,,2,train,1024,1024,True,9723bb6d237a246633d494fb171725bbd83fd3dd72d9cbdba9e513ad50af89ca,f0ff1f10101b1f7f
896,896.jpg,.jpg,43128,22d2df8809f369ccee127521e67df872c0e7672f3a93865a0b571ac789400209,1024,1024,RGB,True,,1,train,1024,1024,True,9595ede8ab970ce703fd695854b0fd92a0c6e9a8fdfc04820a641034cdb685dd,03030383c3008404
897,897.jpg,.jpg,93101,2069fc820b0256217ddd83ecccdec873171326618059addc2b4be84b7c99ae11,1024,1024,RGB,True,,1,test,1024,1024,True,43fe9bc3c39dbc6f23c8a58caabf6d799ddd0b2e985992a9063886b3b5a1d405,00001030b1218183
898,898.jpg,.jpg,194765,eb3fb61058a3a0e49c51eab4a660d403adb25e803b5bae7f888f5cc8bc52dfdc,1024,1024,RGB,True,,2,train,1024,1024,True,36ac6a3f1dd5a3010b25f500b63075423e33dc4e8f81af5491676a77d76c8a7c,1838680808686680
899,899.jpg,.jpg,104708,b2003c543e9c55ac6928b591db291bbb0198aa9df6651a3a4c6dbe161abff258,1024,1024,RGB,True,,1,train,1024,1024,True,4414c0229a4bf4f51701dc06a9a54797cbcf13f0060d8c3f59926f977613eefa,7070787078787878
900,900.jpg,.jpg,80660,12c1d11e8811671277f7372103d32c520622b41f0bea3dfb98f76aab3610c370,1024,1024,RGB,True,,1,train,1024,1024,True,071c5092aaaaef156b45a51b771e65192789c00597a4adcc29a4bda07a401f54,0605e1f17f1f0f1e
901,901.jpg,.jpg,35382,d9a78da5903ec6bbad153b1031c624946f4fb34bb5e6c7efc7afbc1d864f33f3,1024,1024,RGB,True,,1,train,1024,1024,True,70c86950b7f64f022a0e5c99bc8c1f3efbb0a0cdff4474e355281bcfe12195ae,0f0f0f0300010100
902,902.jpg,.jpg,82606,53d6d368de2835b15426af139ce77a6f4fa7ca65b80d87e08605ed6f956e44bb,1024,1024,RGB,True,,2,train,1024,1024,True,f4c890676f8c296b3c584490d3764c573c5ec9db465b7fc43a3abec6a2c6737f,0000002207f39f8f
903,903.jpg,.jpg,76170,fb6470eaf9686e976cc655980798295073347b1a78891e878a3b60b5195b5cf4,1024,1024,RGB,True,,1,validation,1024,1024,True,53178dfe4e0f2e88cb512743649aec854f67910116194006c708c2706ba5fe16,474f0d071a120e1c
904,904.jpg,.jpg,64527,fbb8d6249f2bcd325cb4c51338c09531ae36e2b593bc312cb25e0f4f21565505,1024,1024,RGB,True,,1,train,1024,1024,True,d0f24965c06ea1920b1697c32021d7df8dbd0527f91635d9c0e4d069a62a13d2,606060e0e0e0e060
905,905.jpg,.jpg,115961,e3dfdf00965125045c878c085690622c22f28cd8f45895cfda471828433c6f5a,1024,1024,RGB,True,,3,test,1024,1024,True,d1c802e7dcbbbbc4012aa610c64728ab8c78f78eb9b0e2427ab313c440cc4dd6,90306cd6deccfcfc
906,906.jpg,.jpg,67195,fd1dfba52e9a77700ffa5aa6ca7613c06e038999425310aff733413c44e876a9,1024,1024,RGB,True,,1,test,1024,1024,True,d4adbf586cb69bc731b5872acae4b84342188be5ba7e855ecbe3d32dd3ceb3c1,fffcfcfcfcfcfcfc
907,907.jpg,.jpg,63499,a4e4d726d762886334e1b1711cbe4d90f048889fc83869cedfaf8964188f3222,1024,1024,RGB,True,,1,train,1024,1024,True,4f833f6f134c1154a281a1cc881ec8859d4ff252a2cf42c57e756fe3d1ef77b9,00000000181f1f0f
908,908.jpg,.jpg,126891,aaa9164ec7be37c9b9cc577b48944641ee677f5fc681b4e550898235d180d442,1024,1024,RGB,True,,1,train,1024,1024,True,24a53fc0c08e1ea52d30bcd99ed5d172e3e7c1992e241fe20a470340ccfd5e30,67ffffcfff5f1e1e
909,909.jpg,.jpg,128702,e6a4b6408a768208b8d0bc03f7a62405f33292a67d147264226bd72be78ad0f9,1024,1024,RGB,True,,2,train,1024,1024,True,188685dd694bb13d9a7e411ac933d6b2fba282980a9bd9a66e3e30913a3a95a1,0101010122220303
910,910.jpg,.jpg,65087,4571a4ef73e669891dece17c308c33e39b448288574e4577be7dff4fbcb1465b,1024,1024,RGB,True,,1,train,1024,1024,True,da275dbf4f6bee17af705bc6d9f83f511a47700ddc12b83d6d08b7e05569d20f,23a38680a0604000
911,911.jpg,.jpg,41054,779367c2330ddd510f9f10c85cf085e980b72cc356e1fc6c665aefa914bb1f4b,1024,1024,RGB,True,,1,validation,1024,1024,True,bea4f2e274b3ad78afdd7e0077f0323b0d20c260773e310904f19a5d96ff872d,848c84970f2e2201
912,912.jpg,.jpg,129055,d45354eb6993573048d17340418c65fcdfbcb4d87cc3c58df680c2f579f9c9c6,1024,1024,RGB,True,,1,test,1024,1024,True,ce7fbb4ad9b27d2f6674eddbc9ecf4935834180f3f187c38ff6ef9e0cc7bb02e,0f07070319090400
913,913.jpg,.jpg,104264,b223dd2160a7e9ac89f664fec5b680187c50de59e0b20fa9617d50cbb98f84e2,1024,1024,RGB,True,,2,validation,1024,1024,True,eb3e54be3d4d5313861e57c639669fabe5d5a992fc4212ab4ff50c630ce15ead,00081c7564041c7c
914,914.jpg,.jpg,43984,6d6fd20e8630c6c023b0a51690a4502f8d63f46d09d59e6becdec42ad06d1759,1024,1024,RGB,True,,2,validation,1024,1024,True,f8c45d442f52e6f76e86e6980eecf091814cf5642b3f463c449c3963abda275d,03030b3cf0c10103
915,915.jpg,.jpg,139866,3a2ebaa86bbf460938948d980db2489bd8abf39d2f8f35ffc103a47bafbc1f9b,1024,1024,RGB,True,,1,train,1024,1024,True,bdfc604a4460d85adb7d0a3d18fec92abab87637d48cbc6ccabce3f390a2b18c,0000001020600000
916,916.jpg,.jpg,75046,01d65e1809ac645ffd9f81b8e72abaf5b0f8960c4c251e84d1ab565fb1192659,1024,1024,RGB,True,,1,train,1024,1024,True,277e0a1bba958cdf54a2590d2c3aa98f0b31ecfc12b269d1ee5ac348dfe2e427,7fffdcc061618181
917,917.jpg,.jpg,123614,f6f0ff385b17b6a2b94a6e497a3125fae91e7222bca99044c3fbfddc040ca95a,1024,1024,RGB,True,,2,train,1024,1024,True,ceca0036959a9eeee871a678aa3cb5229e1cf10a572370a3a719fb5a0575344f,a121212303020604
918,918.jpg,.jpg,141098,1110b1a1bba68590fd6e330937ce9fc925b0481877366f6fe24a0db30f025541,1024,1024,RGB,True,,3,validation,1024,1024,True,88aff7883c0721d850790965e21536ede5e6c24ca41843823a530e9851f861a9,c0e0e3e767262707
919,919.jpg,.jpg,84399,9e81548110e8c127d5f2ad9c867b34252707c19f5dd417b506bd4d4fe5c6c46a,1024,1024,RGB,True,,2,test,1024,1024,True,c32b6f5f7a5e8e69f545c081a7a5095af730c15de42fe1d37825e7c127169232,3e39393938303838
920,920.jpg,.jpg,103629,e889cceb0c1c5f049c769abdb73861de100165d7244d40c100af63c33a60b612,1024,1024,RGB,True,,1,validation,1024,1024,True,4609877ed1b7cc8973bcd973a7d368e0b4543aa295b994cea2a9abba3a50dfcc,f0f0c0400404f0f0
921,921.jpg,.jpg,101950,bfd854169a6d7a05897c0066abd0d956fb3970f9222d35022c12958ac310b011,1024,1024,RGB,True,,1,train,1024,1024,True,4993130d1e668472702c8af0dea52af28769925293aed00af16abdbad1dae52f,30b03030383834b0
922,922.jpg,.jpg,162691,8b41908b195d134c3415b82ce60bded7b1604b62d279a78dcd81b9aef1ea5d4c,1024,1024,RGB,True,,1,validation,1024,1024,True,b87037809e1c937df86ad8413616ce94ea0272b0baea34b294dd279baf3b91b1,dcdcdcf8f977fae8
923,923.jpg,.jpg,68647,1d82ddb1a5bf070b9c9fe1e5d724b5d8f0fbabb9d4f547cc38fab94536a3915e,1024,1024,RGB,True,,1,train,1024,1024,True,7012043cb53b1de5006829746c46e8417261f2a989298b9f51906c4cbbc9d88d,1313070f07181129
924,924.jpg,.jpg,150086,c48a2c935737019fcce030e9e89a846f4d5e4c3113eaae727b960ee1d3db9efe,1024,1024,RGB,True,,1,train,1024,1024,True,7a5bec0d5f72d59e54d7f8c6ea743d12f7f49a8a0d32151cde82c1fd956a9bb0,0f0f070707070717
925,925.jpg,.jpg,251854,fe8f0f2b8eeb917099aa0892ec350a47b904e901eea1c54abadff2f925b7e986,1024,1024,RGB,True,,1,train,1024,1024,True,b10735ee437c4108d317ed82813ef1dc44f27493d1fdb7fc7e8c983b6fc55c56,3f3f5f7f3e9fefff
926,926.jpg,.jpg,54122,f7147c9dff8b899e776067266ea1128c9551ecb9fefd87cec59fa94b2de120f1,1024,1024,RGB,True,,1,train,1024,1024,True,33ec00ab9baa7640e56190e8149231064f9664742e36bd914df473963e52b1a7,c643c1c0c0808082
927,927.jpg,.jpg,84289,87fec0fe34f5de77c5bb3585bed57aeadcf2878951280a122f03108062c098f7,1024,1024,RGB,True,,2,train,1024,1024,True,7225f4f880a8b6e7e6f7c58017de803d8109bc37eb4d453ea987fd845879900b,900c3870e0c00001
928,928.jpg,.jpg,159512,5ac3b91d3d42d47526ac78981604177f4966c20bbafda528df6f494af1f71541,1024,1024,RGB,True,,1,train,1024,1024,True,1dd96fdbe00a24c87f92dc87d42725fa1e79e69bd0c1c770c508028aa58d205a,0501020c0d1d1f9f
929,929.jpg,.jpg,288360,b23c2278495e53143ccdab6b727fae8691c3d9f6807a82fcdf4139ea76da8fda,1024,1024,RGB,True,,1,validation,1024,1024,True,968955a0f6e99ef1aab266bbda76f71e4584d92e7983f6f2c05e3685ff97d032,1ffff4e64527de6a
930,930.jpg,.jpg,95184,dca243af854a1b60cfc73d1be206beb64e595075a56309ab7673f95cdfe46af3,1024,1024,RGB,True,,1,train,1024,1024,True,2a66338babbf78ccf269c6f6a4b7c039c0db0c8f1e29ffa6c2480c85c753b849,6fcf901a46e20000
931,931.jpg,.jpg,42954,d7593c13def7ae04b82b62f62d73ccd4046109f7f4a1b49ce3b5f7e414497ce8,1024,1024,RGB,True,,1,train,1024,1024,True,158609a02cf3ff115418e6e9a53adfaf8ab4d1e359264a946df89b6055086220,05030703101f1d0f
932,932.jpg,.jpg,139009,729727373c7442428db7fb9a8420618257f66077f7b6dd2a55beba0718eadce9,1024,1024,RGB,True,,1,train,1024,1024,True,7bf2bb10cf35d1cfdb10ed778b78ea815e8586562b0b80fa78f0d27a1ab176cd,80803e2cec000000
933,933.jpg,.jpg,41882,63222a034edf72069ea4c928b0ff1d9d6037dc7289d0ccfbbcaeb1066db11951,1024,1024,RGB,True,,1,train,1024,1024,True,55a40e1380922360d49c196f4170dec21fcade55b2dd883446181571366c7c33,0303030100070300
934,934.jpg,.jpg,41850,1b15eb2b79f8b5fb2c27d6b188f9d0d8a1289ad693e8aebacc0d17d03ceb218c,1024,1024,RGB,True,,1,train,1024,1024,True,1466b78ba25638473e92348eb7d9be9d271a07b2e938c6c70ce10a437b88c5da,f0708090c0a04021
935,935.jpg,.jpg,93709,12904e3ff397181fe651fd30ab02c0736e1dd9a4a60e99842cbff909010680ca,1024,1024,RGB,True,,3,test,1024,1024,True,73a8f8b08fc7307313eea6d4089e1900592fdc3ddcaa6c1bb0ee11c79d6e9141,7c1d191f1f2f6f6c
936,936.jpg,.jpg,69404,830e3715e8df4f0dd07a25fb4c1f15e96063a36633e6fc9e7b2e9c6a661c1932,1024,1024,RGB,True,,1,test,1024,1024,True,d880bda811dccd69e48f8d18cf046f3affee622b32c8246973b2433808e73581,0101181f1f0f0f0f
937,937.jpg,.jpg,115980,cd87eefc5ccb8cceffcb48de7b31418eedeef9c605cae6a7eea6f41b560a1b18,1024,1024,RGB,True,,1,train,1024,1024,True,47e930ca52ead7440ddfc429b906f76100ed5a4c3837bb59be60c1c31c6d584c,0000000000003000
938,938.jpg,.jpg,140463,739f55a8adf7c36042753a0077835c0d886f9bc3ec7f73e21d5ee1b7aed80e38,1024,1024,RGB,True,,1,train,1024,1024,True,faa2077c47aa1890ef2020931a37cd35874c7d81554a501381454320d80965bd,0fffffdfefff7f00
939,939.jpg,.jpg,60013,d4ff995c345e4d84ab5ab6868892aa465bccf50ed60d1121ec24ba99fccbdacd,1024,1024,RGB,True,,1,train,1024,1024,True,54e6ab8e6f3631f878fada99a3df7272480f2d24f86b04920063b9c96bd4cc4a,e4e8e4e0e0dcdccc
940,940.jpg,.jpg,176310,2771dabeb09ff53375ce6662999fd373e6ae302105e4831eb3b55a3baeb5bfd7,1024,1024,RGB,True,,1,test,1024,1024,True,fd60dd4ad6d0708d49d64ea38c267cf4ef17307ac6537c7eefb2298ef264c452,0a387cec600c0c0d
941,941.jpg,.jpg,197472,09d11dac5d5082ac690b482f70ded64a4a39887f3ad48b4db43df8c0a105a79f,1024,1024,RGB,True,,1,validation,1024,1024,True,950b521ac05014316d92a1e376d6800e041c576787757323a00e3beba281e1fa,000000e4e1fbe941
942,942.jpg,.jpg,168236,9693fdf6d7bb2076dccb1a9bac5355f8ae0df8310d08216afdac2c7a584ad71b,1024,1024,RGB,True,,1,train,1024,1024,True,42a8e7eb58326612264835f1f4bc9071adcb8a58a9eb554368d71113dfbebce1,00001040c0e0f0f8
943,943.jpg,.jpg,134514,5484af1ac0514aaec63b09675dd9f1b07e5c2cf355b8de468aad0f4d237f8c59,1024,1024,RGB,True,,1,train,1024,1024,True,b7cea2be608584906c54d5b7a57b78fab7f1e34d41b3729aff2588267f0e59ff,0363636343434303
944,944.jpg,.jpg,138621,bdc1f51ec71608e1e199639a5577de329d6fec0fdcb4bb82c5cf54a88d9c8c82,1024,1024,RGB,True,,2,train,1024,1024,True,7d3dfff2382bc68e78bfb4d170fa542f69ad6da32e72fb697553777b24933dab,60e0000000001038
945,945.jpg,.jpg,99206,0137a16f610c4183202434689d5cc68da815d4d0dc05597bc329daffc7c503ae,1024,1024,RGB,True,,1,train,1024,1024,True,48c95326ee8fea119ad340810d28cc3072d8922b5ece361cc463be046dff6cb7,00008080c0c0c0c0
946,946.jpg,.jpg,177231,232de9f1f00eaff9e99489f068110a9b1498085e77d56a3620f0a01f41ea87c6,1024,1024,RGB,True,,1,train,1024,1024,True,6a4bc4b23648461b0cd8451af954934cf75a1b7ffe098b9f8613f98f34e8dc2a,005181f4dac18387
947,947.jpg,.jpg,60861,8353c6f36864b3ff022c7506d916c82eea86d4ea46b08af1bffaab5a62d94197,1024,1024,RGB,True,,1,test,1024,1024,True,2a86ab35a35de082cd9a16b636fcb98c0c7e5abd60aeed07f7d2e43d7691d5e8,8f87c7e37171381c
948,948.jpg,.jpg,70161,290c53a99ecd155989ac7bb28717615c2e8cc415e24b597c1f2f41965ec2bb75,1024,1024,RGB,True,,1,train,1024,1024,True,1e1ceed0a6ade56f99700c050167b0cd2dc31fa80fcdf079d8a704d75ce216c8,00040d0132701114
949,949.jpg,.jpg,41862,2f58bdecc13de6dfdc16f8e2a878df310fda181116faa76bbf84d1ef9479a4ea,1024,1024,RGB,True,,1,train,1024,1024,True,283c3b7594930b17762b157fb110868275a86b6ed904651aa9f56aa06b7bb861,090501c35f0f6501
950,950.jpg,.jpg,42901,708e51fa8341c31b8e459519b49f6d5a6e530a9c650d024d927304d7494d4255,1024,1024,RGB,True,,1,train,1024,1024,True,7e8e34de7b749cee9a9e6efd8c850de7768ba0ab21f760787aa64aae8a447c7a,030707f71f030605
951,951.jpg,.jpg,117176,e2c3b4e6bcf23290ea24e0dfd9193241d52432cbe537cf3532c569fb0ff80845,1024,1024,RGB,True,,1,train,1024,1024,True,2857d840a5d044c804210e8c74417b68704fdee4f296234da0f83de15316afd2,c8c8c8c8c0808080
952,952.jpg,.jpg,131678,d3fe42f78b8e062b091217c70d24c4062a908439f019932118fcbf585de54481,1024,1024,RGB,True,,1,train,1024,1024,True,22efb3d605fb119fd7d0853eb90f9ba4524dbf269dd02494c1ececf0efc73ef4,40d0f0f13125858f
953,953.jpg,.jpg,74144,31569fb40eb9ae35eb0900ca7161cda31f583cd09de59cf2f202f0c288ac3da8,1024,1024,RGB,True,,1,validation,1024,1024,True,167e1e8596932899788eb8f1f042511f6dc8abe9b639b9755a0026257bc2eaaf,030323030d162767
