instance_id,source_image_id,true_class_id,true_label,crop_identifier,crop_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,crop_xmin,crop_ymin,crop_xmax,crop_ymax,crop_side,defect_occupancy,occupancy_bin,boundary_shifted,max_side_clipped,method,seed,corruption_family,severity,condition_id,corruption_parameter,predicted_class_id,predicted_label,correct,clean_predicted_class_id,clean_predicted_label,clean_correct,prediction_changed_from_clean,event_category,score_type,predicted_softmax,logit_craze,logit_corrosion,logit_surface_injure,logit_thunderstrike,logit_crack,logit_hide_craze
217_0,217,2,surface_injure,5cad86ec59ad7179cb977c5407f606cd30ebe2d59bd50ec782cd43dc6403222a,data/processed/wtbd_crops_v1/images/217_0.png,834,514,891,713,712,463,1012,763,300,0.128888888889,0.10_to_lt_0.25,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.8543347310899636,-1.11262047290802,-1.2435696125030518,3.578824758529663,-1.4920443296432495,-2.6569664478302,1.6481165885925293
224_0,224,5,hide_craze,9828852531bfe74ece4605302735e285f5b118d81621bf54db15ee095481bc7d,data/processed/wtbd_crops_v1/images/224_0.png,12,660,845,930,0,0,1024,1024,1024,0.215543746948,0.10_to_lt_0.25,True,True,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9519029863509992,-0.5246480703353882,1.3074922561645508,-1.4229284524917603,-2.840003490447998,-2.0546929836273193,4.536250591278076
228_0,228,5,hide_craze,94ecbed6e9ef2cec88838962f26eab25638d75752b4e50406d242773f5bdbe6b,data/processed/wtbd_crops_v1/images/228_0.png,312,320,389,399,290,299,410,419,120,0.433333333333,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,0,craze,False,True,beneficial_flip,cnn_logits_and_uncalibrated_softmax,0.6977416863519788,3.179262399673462,-3.5069596767425537,-3.2431881427764893,-1.585941195487976,-1.2691978216171265,4.038657188415527
228_1,228,5,hide_craze,83e2efe30e45ee83050a0adfe9b524c73931880c700925fa14eec9ca4ca2be4d,data/processed/wtbd_crops_v1/images/228_1.png,527,519,653,627,494,477,685,668,191,0.379457799951,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.8603546833082049,3.251387119293213,-2.2891685962677,-2.4495320320129395,-3.0194926261901855,-2.0768048763275146,5.0835394859313965
234_0,234,2,surface_injure,5a1045f76ffd8ad6204510c772665e4550eb259ad932c64739bead6d468467c8,data/processed/wtbd_crops_v1/images/234_0.png,370,414,545,631,293,358,620,685,327,0.358817533129,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,False,2,surface_injure,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.6977568667787448,-1.5430090427398682,-0.5670568346977234,2.4236176013946533,-1.7680989503860474,-3.138242483139038,3.344738006591797
234_1,234,5,hide_craze,aa38ee93dcda9815be4d6e007d5070364852b71e1a790fc895b96413486ab764,data/processed/wtbd_crops_v1/images/234_1.png,200,95,372,466,6,1,564,559,558,0.206690561529,0.10_to_lt_0.25,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9988839092287762,-1.1081264019012451,-1.4343143701553345,-0.7986373901367188,-3.177368402481079,-2.763305902481079,6.912966251373291
234_2,234,5,hide_craze,f82effa1d12fadc25a0908465686a28b9b16455672ca563cbb39437e3eb803e4,data/processed/wtbd_crops_v1/images/234_2.png,394,161,648,377,329,77,712,460,383,0.377226649578,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9977827178613914,-2.2865970134735107,-0.7351840138435364,-0.8691402077674866,-2.278733015060425,-3.037363052368164,6.249637603759766
234_3,234,5,hide_craze,1cd7b3a288acbdb87738de82681d437f8ae321566246b166b0a4050772425fdc,data/processed/wtbd_crops_v1/images/234_3.png,512,667,675,822,470,621,716,867,246,0.422764227642,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9978713224868657,-2.8582346439361572,-1.2313551902770996,-0.4143458604812622,-1.5341572761535645,-2.9487993717193604,6.395481586456299
234_4,234,5,hide_craze,640c3f70d88aa18f80bc024ff78d8d5b55e8c494ebd1994d9d30bdac09bb8731,data/processed/wtbd_crops_v1/images/234_4.png,521,354,770,486,457,232,832,607,375,0.236444444444,0.10_to_lt_0.25,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9879167934551533,-1.8862401247024536,-0.4465371072292328,-0.31912463903427124,-2.1307425498962402,-2.7700583934783936,4.934217929840088
238_0,238,4,crack,3487d8cd753eb21c5564d9a198fcebf217f1e91605ab1ebd0333eeff2507c2c9,data/processed/wtbd_crops_v1/images/238_0.png,106,172,294,316,57,101,341,385,284,0.339776334061,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,False,4,crack,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.4190444636449351,-1.0075619220733643,-0.9292193651199341,0.7459353804588318,0.13567475974559784,-1.0674344301223755,-0.3946799635887146
238_1,238,4,crack,b5684aeeafbf5fa02dc8a904fb36b51224389113b81fceec8e79bd346494423b,data/processed/wtbd_crops_v1/images/238_1.png,578,49,767,206,529,0,814,285,285,0.369590643275,0.25_to_lt_0.50,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,0,craze,False,4,crack,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.5071524572280766,1.8376871347427368,-1.586901068687439,-1.5735269784927368,-1.7859692573547363,0.21172913908958435,1.4561657905578613
250_0,250,4,crack,4275446804984dd2c2827ba5f1ce9878b72adc864d51b0bc3e87ffaa25505d7e,data/processed/wtbd_crops_v1/images/250_0.png,678,286,819,530,564,223,932,591,368,0.256896857278,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,4,crack,True,4,crack,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9817952379135797,0.3077404201030731,-1.0952889919281006,-2.1900739669799805,-1.8937053680419922,4.935040473937988,-0.4754088222980499
252_0,252,4,crack,df652b85fa427ab0b8ef0800184ee13f2f275454a2edbb46da2887abf10b4869,data/processed/wtbd_crops_v1/images/252_0.png,469,105,561,174,444,69,584,209,140,0.332142857143,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,False,4,crack,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.5406617930289872,0.2864159047603607,-1.1393896341323853,1.3706026077270508,-0.8649405241012573,-0.021936828270554543,-1.2228443622589111
255_0,255,2,surface_injure,b618f38949015552ac7a640d71b844e316fcd7058c1d02692ac60c3dc9c455eb,data/processed/wtbd_crops_v1/images/255_0.png,422,83,578,963,0,0,1024,1024,1024,0.131909370422,0.10_to_lt_0.25,True,True,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,1,corrosion,False,1,corrosion,False,False,stable_wrong,cnn_logits_and_uncalibrated_softmax,0.5002241997530983,-0.3099171221256256,1.5479695796966553,0.7259992957115173,-0.17425942420959473,-2.2322604656219482,-0.05126054212450981
255_1,255,2,surface_injure,3ec847ba6d810ac1563ef005400141f1424371f4cf7e8a07ebf5aed787d4b02b,data/processed/wtbd_crops_v1/images/255_1.png,228,688,295,786,186,662,335,811,149,0.303229584253,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.8082074316182422,-2.3777310848236084,-1.0303599834442139,3.071671962738037,1.2899175882339478,-4.0006561279296875,0.0199491735547781
257_0,257,2,surface_injure,fc255803a050f8b7c8984bf6818aa63b2c255088eb0082cca0b4f7d33e4eaaad,data/processed/wtbd_crops_v1/images/257_0.png,344,405,525,805,133,303,735,905,602,0.201382986943,0.10_to_lt_0.25,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,1,corrosion,False,2,surface_injure,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.5919783209974625,-3.0168368816375732,3.2996366024017334,2.7975361347198486,0.40456849336624146,-3.953494071960449,-0.34298789501190186
257_1,257,2,surface_injure,5a8e700aad94a76cd3a9a30c8cc8e2ac4513a9ede9d923de46d2a047cf82eeec,data/processed/wtbd_crops_v1/images/257_1.png,403,814,677,1024,333,611,746,1024,413,0.340184910505,0.25_to_lt_0.50,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.8371939612702504,-2.5299019813537598,1.975691318511963,3.755154848098755,-0.6248129606246948,-3.2276217937469482,-0.8088489770889282
269_0,269,4,crack,60ed9d440df7ca8ec88a563132a62361c4b61515cd1778b944e7ccf8e3904878,data/processed/wtbd_crops_v1/images/269_0.png,445,67,567,836,0,0,1024,1024,1024,0.0903224945068,lt_0.10,True,True,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,4,crack,True,4,crack,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.987385823203098,-0.4698888957500458,-2.6491291522979736,-0.5242839455604553,-1.331839680671692,5.348408222198486,0.12624114751815796
273_0,273,3,thunderstrike,ad055a618d46d8d27ee50016cb8ad0ca276760b9d9085f3bf8179d905509cc55,data/processed/wtbd_crops_v1/images/273_0.png,517,510,737,591,460,384,792,716,332,0.164410654667,0.10_to_lt_0.25,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,3,thunderstrike,True,3,thunderstrike,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9864615148212804,-1.696446180343628,-2.000437021255493,0.8164142966270447,5.675524711608887,-4.619472026824951,0.3448154628276825
273_1,273,2,surface_injure,e75d245a406e6c77af78cb06782c4eb2afecb734feb43f26c97c40ea5468bf6d,data/processed/wtbd_crops_v1/images/273_1.png,273,383,370,444,247,339,394,486,147,0.281179138322,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.992374492604776,-3.4870622158050537,0.5004591345787048,6.764530658721924,1.555100679397583,-5.45384407043457,-1.4320485591888428
276_0,276,5,hide_craze,cd5f37d9929b55a20610c8888f88c55198c3dfb428a507eb99d4f45f653124bb,data/processed/wtbd_crops_v1/images/276_0.png,1,222,480,313,0,0,720,720,720,0.0851851851852,lt_0.10,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9536895951373817,-2.354243755340576,1.8356664180755615,-0.14996957778930664,-1.9616304636001587,-4.992225170135498,5.022718906402588
276_1,276,5,hide_craze,1a063b3a7f375791d9e25ae513d04bcbae7594cd868425ecdf025ca4f8578210,data/processed/wtbd_crops_v1/images/276_1.png,498,310,842,380,410,85,928,603,518,0.0912888895514,lt_0.10,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9277606646689378,-2.9360477924346924,2.5239837169647217,-1.4791297912597656,-1.79379403591156,-3.6793324947357178,5.113937854766846
284_0,284,5,hide_craze,fef1b28c9aab500f4a769350228a9ce9db7fbd183a542f330b466f9395e956af,data/processed/wtbd_crops_v1/images/284_0.png,695,330,755,775,355,217,1024,886,669,0.0607872446437,lt_0.10,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9985838090843533,-2.448920965194702,-1.872798204421997,-0.9841815829277039,-1.2455230951309204,-2.4318745136260986,6.5477986335754395
285_0,285,2,surface_injure,14fee33fce4eae03548fe56ac9aa877d189c4603a54490a89d517b2d21be24dc,data/processed/wtbd_crops_v1/images/285_0.png,664,2,1024,225,482,0,1024,542,542,0.275268582944,0.25_to_lt_0.50,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9248846988508321,-0.700729250907898,0.06575547903776169,3.3506522178649902,-1.1258368492126465,-2.594902992248535,-1.040830373764038
285_1,285,2,surface_injure,54e71e633a71d853c93101ca0db0a4170cd81fb4643b9584449c02694b022256,data/processed/wtbd_crops_v1/images/285_1.png,998,664,1024,988,536,536,1024,1024,488,0.0368474536415,lt_0.10,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.6747021621776568,-1.7410542964935303,-0.5386938452720642,2.467223644256592,-0.6620498299598694,-1.7030757665634155,1.4416005611419678
318_0,318,4,crack,898d40f2e9d5028f809665d48ab60ffb7322736286a74e0b5405ade8a48dafc3,data/processed/wtbd_crops_v1/images/318_0.png,684,261,773,764,268,134,1024,890,756,0.0793650793651,lt_0.10,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,4,crack,True,4,crack,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9132267382743595,-0.9241619110107422,-2.1729416847229004,-2.2070717811584473,-2.3610241413116455,4.639302730560303,2.2101078033447266
322_0,322,1,corrosion,7b2275f65e2601d294e20f3d144e06b225d9eb1fae5609794304aee347c43ff7,data/processed/wtbd_crops_v1/images/322_0.png,402,30,656,989,0,0,1024,1024,1024,0.233459472656,0.10_to_lt_0.25,True,True,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,1,corrosion,True,1,corrosion,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9519704835035827,-2.307722806930542,6.804210662841797,-1.748627781867981,-3.87518048286438,-4.734276294708252,3.8108084201812744
323_0,323,1,corrosion,dc6b2d8515b8e95e12caa38293ff0fe6b216636e09a3517f4056bb8999c6f1b8,data/processed/wtbd_crops_v1/images/323_0.png,173,752,356,875,126,675,402,951,276,0.299516908213,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,False,2,surface_injure,False,True,changed_wrong,cnn_logits_and_uncalibrated_softmax,0.5331482455124187,-2.3146047592163086,1.5121809244155884,0.1017196848988533,-0.052242256700992584,-1.9928826093673706,2.0538039207458496
326_0,326,2,surface_injure,9fb72c9174bec2739990da5671c862dfc53ba58275db056971498552a3dedcd4,data/processed/wtbd_crops_v1/images/326_0.png,418,314,540,373,386,250,571,435,185,0.215631848064,0.10_to_lt_0.25,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,1,corrosion,False,2,surface_injure,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.31914015048826183,-0.372610479593277,0.8401297926902771,0.48764824867248535,-0.29174885153770447,-0.6387615203857422,0.30018362402915955
326_1,326,0,craze,5b6f2ca0d9ea662720044acd0d8585ae7335e3c7f88e4b319b22fe51cfa054f7,data/processed/wtbd_crops_v1/images/326_1.png,13,324,403,465,0,100,587,687,587,0.161134634863,0.10_to_lt_0.25,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,False,0,craze,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.8949105249066356,-2.051264762878418,0.9173147082328796,0.24115511775016785,-2.4403979778289795,-1.9474023580551147,3.561065673828125
332_0,332,2,surface_injure,4adf3deae15ddd7f1578f4655dd3d8677690655a49efe59940d91c8f334b4870,data/processed/wtbd_crops_v1/images/332_0.png,306,86,1017,294,0,0,1024,1024,1024,0.141914367676,0.10_to_lt_0.25,True,True,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,False,2,surface_injure,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.5335992253714971,-0.26420167088508606,-0.4475451111793518,0.48680755496025085,0.2385280281305313,-1.8469761610031128,1.6300220489501953
363_0,363,2,surface_injure,f15e6e8d56ecdbb071791f28a9a555d59a3f0ac87a181038de87b77167a3664d,data/processed/wtbd_crops_v1/images/363_0.png,312,258,662,819,65,116,908,959,843,0.277580071174,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9425002909981434,-2.4345712661743164,0.47187119722366333,5.645969390869141,-0.944413423538208,-4.741862773895264,2.7203691005706787
370_0,370,1,corrosion,acfe93985b1243f53105ed7915bbff8aa0e14f2948a0336fade2193748b07a36,data/processed/wtbd_crops_v1/images/370_0.png,34,195,278,411,0,118,368,486,368,0.392581817108,0.25_to_lt_0.50,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,False,1,corrosion,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.5494367199686697,0.1859273463487625,-0.7010775208473206,-0.3777475357055664,-0.6120004653930664,-0.641268253326416,1.4381242990493774
370_1,370,1,corrosion,29d9142dfb9c0f393933811bb87180c3228dd3b5bbee22200418136b1f891489,data/processed/wtbd_crops_v1/images/370_1.png,302,395,514,650,215,330,599,714,384,0.369791666667,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,False,1,corrosion,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.4377835605840776,-0.6451120376586914,0.5055241584777832,0.4042723476886749,-0.5239971280097961,-1.1006299257278442,1.2770847082138062
370_2,370,1,corrosion,71d4390b189809f96da648ee8d3787afda4c2d2af62567626a5ce8bd3a9e9bc6,data/processed/wtbd_crops_v1/images/370_2.png,534,555,877,864,447,451,963,967,516,0.400516795866,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,False,1,corrosion,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.752665487347795,-0.4750766456127167,0.44650864601135254,-0.21536049246788025,-1.0006757974624634,-1.7035537958145142,2.3771755695343018
373_0,373,1,corrosion,9d5c3e4d6cf30b90fc0e1dcb250099e2e9735a3a8d553f6708c415a2e2a3a546,data/processed/wtbd_crops_v1/images/373_0.png,39,425,969,516,0,0,1024,1024,1024,0.0816841125488,lt_0.10,True,True,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,1,corrosion,True,1,corrosion,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.7936782198114304,0.6658642888069153,2.8695828914642334,0.17815804481506348,-1.6762058734893799,-1.9005986452102661,0.10002382844686508
379_0,379,5,hide_craze,29d758f55d8e1644f767d7cfe18259db10356d5d2237cf31fbb43893fd1f6443,data/processed/wtbd_crops_v1/images/379_0.png,2,336,420,727,0,216,629,845,629,0.41514403209,0.25_to_lt_0.50,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9988380917194786,0.7074885964393616,-1.4353705644607544,-2.9429972171783447,-4.047929286956787,-3.9970602989196777,7.613261699676514
379_1,379,5,hide_craze,6b19fc8150f18858452aea0361bd65628b3638cfb3d95141fc73c7436990ee80,data/processed/wtbd_crops_v1/images/379_1.png,442,747,827,1024,344,445,923,1024,579,0.320092112838,0.25_to_lt_0.50,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9857391220921409,1.1011770963668823,-0.728760302066803,-0.6802233457565308,-3.2425730228424072,-4.029845714569092,5.6354660987854
388_0,388,5,hide_craze,bdb212c1af5ba060887feacbee9f8fd367063dd169c924d9d94ff005937f9abe,data/processed/wtbd_crops_v1/images/388_0.png,625,878,852,925,567,682,909,1024,342,0.093567251462,lt_0.10,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9810769814561376,-0.8758885860443115,-1.63079035282135,-1.0691293478012085,-0.9077852368354797,-1.275285005569458,4.441956520080566
389_0,389,4,crack,d1f4c3e1f0bda6ef6f58220019d0db9f75fe9ba7c461cab400f31b07c2c671b8,data/processed/wtbd_crops_v1/images/389_0.png,773,478,884,547,744,428,912,596,168,0.277777777778,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,4,crack,True,4,crack,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.28903114798673396,0.5433801412582397,-1.0808601379394531,0.5418442487716675,-1.5261482000350952,0.6867176294326782,-0.11600226163864136
390_0,390,1,corrosion,4e1b2e3d69a6cb04eedda5aa225b7b178d5e5efc0ebc0e1bc9594c4759cd2f20,data/processed/wtbd_crops_v1/images/390_0.png,137,533,345,719,83,468,397,782,314,0.396395391294,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,False,1,corrosion,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.9177694385479954,-2.909691572189331,1.8359980583190918,0.5159520506858826,-1.4670804738998413,-3.594316244125366,4.523746013641357
394_0,394,4,crack,81970fe8790d2ac9bb92fd6100db6a615dfc13ad9444c7e1d48e4ba2ca8cf71a,data/processed/wtbd_crops_v1/images/394_0.png,272,320,634,775,110,205,794,889,684,0.353801169591,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,4,crack,True,4,crack,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.5026504459455214,3.3664751052856445,-2.8178765773773193,-2.847954750061035,-3.109297513961792,3.4525630474090576,0.7465194463729858
405_0,405,1,corrosion,51d81a66bbb888598c7550f2922007667ee368205565b6f852433cfdc01af911,data/processed/wtbd_crops_v1/images/405_0.png,511,13,830,1016,0,0,1024,1024,1024,0.306396484375,0.25_to_lt_0.50,True,True,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,1,corrosion,True,1,corrosion,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9718804351860035,-2.968959093093872,4.885415077209473,-0.8182377815246582,-0.9100812673568726,-2.2486867904663086,1.0397729873657227
407_0,407,2,surface_injure,f95eef4a9a92e3a0017caf105f2fe5ab6aeed14a68afee00ef2a63f94edab86b,data/processed/wtbd_crops_v1/images/407_0.png,642,1,1024,464,328,0,1024,696,696,0.366858237548,0.25_to_lt_0.50,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9475249366356967,-2.1415340900421143,0.24715028703212738,3.795466899871826,-0.6886521577835083,-2.5945780277252197,-0.7141005992889404
408_0,408,1,corrosion,5b718493c78d017a875cd633067d7f38e3556b60a6e95fe3d9adbc789c1580ec,data/processed/wtbd_crops_v1/images/408_0.png,34,545,742,683,0,0,1024,1024,1024,0.0939855575562,lt_0.10,True,True,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,1,corrosion,True,1,corrosion,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9630474577781262,-1.1779391765594482,5.418994426727295,-0.9960587620735168,-1.1635297536849976,-5.062704563140869,2.0363268852233887
408_1,408,1,corrosion,b1b3b2caa46d73b345d1edf0b1fe8c8fb8ba79b1ba9572cd89adab0e48aae06a,data/processed/wtbd_crops_v1/images/408_1.png,753,374,1012,689,550,294,1024,768,474,0.365682137834,0.25_to_lt_0.50,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,1,corrosion,True,1,corrosion,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.7860026056109234,-0.3131767213344574,3.3323476314544678,0.8827325701713562,-1.6851927042007446,-4.108773708343506,1.452533483505249
410_0,410,1,corrosion,9155f3059a4fded332e2df10b12023d391b12fac316a1cd625e3edbdd1ec2603,data/processed/wtbd_crops_v1/images/410_0.png,12,347,486,438,0,35,713,748,713,0.08596118174,lt_0.10,True,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,1,corrosion,True,1,corrosion,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9444640326852646,-1.041501522064209,4.76104211807251,-1.7577120065689087,-1.8227890729904175,-5.319715976715088,1.8213456869125366
410_1,410,1,corrosion,b73c4c05916ba245290958dd0353aeb25b9e37efb7cb46ca4db643d49b7c8444,data/processed/wtbd_crops_v1/images/410_1.png,502,399,909,505,399,145,1011,757,612,0.116557734205,0.10_to_lt_0.25,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,False,1,corrosion,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.8548803580173431,1.0063645839691162,0.9105002284049988,-1.1189558506011963,-4.221014976501465,-4.796061038970947,3.490936279296875
432_0,432,2,surface_injure,2ed91aea2fed38a7219d5446c8a00a1377f16860346f8b825334f6defbf69fb0,data/processed/wtbd_crops_v1/images/432_0.png,278,502,497,836,135,417,638,920,503,0.291293985589,0.25_to_lt_0.50,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9933191910371921,-1.9171299934387207,-1.4348092079162598,6.250129699707031,-0.7817810773849487,-3.495910882949829,0.9598758220672607
438_0,438,5,hide_craze,b340f342302b5e0c10f1963f7ed6a7530f0f9f09733969eb559a9044899d9a4f,data/processed/wtbd_crops_v1/images/438_0.png,147,147,1003,308,0,0,1024,1024,1024,0.132402420044,0.10_to_lt_0.25,True,True,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.980320860694637,-1.339935541152954,-1.8205196857452393,0.04244357720017433,-0.573532223701477,-1.8962241411209106,4.688024997711182
440_0,440,4,crack,26354dec2d19823b69e14b822bef7d8aa4254046ec83b87a4bb05bcc75b56139,data/processed/wtbd_crops_v1/images/440_0.png,356,244,631,830,52,96,933,977,881,0.208735043374,0.10_to_lt_0.25,False,False,mobilenet_v3_small,17,brightness,severe,brightness_severe,0.25,4,crack,True,4,crack,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.8365089586322156,0.2421530783176422,-1.496268630027771,-1.9263197183609009,-1.4905260801315308,3.0615291595458984,0.8354454040527344
