method,seed,instance_id,source_image_id,true_label,corruption_family,severity,clean_prediction,corrupted_prediction,clean_correct,corrupted_correct,prediction_changed,harmful_flip,beneficial_flip,logit_craze,logit_corrosion,logit_surface_injure,logit_thunderstrike,logit_crack,logit_hide_craze
mobilenet_v3_small,17,473_0,473,crack,jpeg,moderate,crack,crack,True,True,False,False,False,-0.4625653326511383,-1.159615397453308,-2.206239700317383,-2.4773731231689453,6.817972183227539,0.33770325779914856
mobilenet_v3_small,17,476_0,476,surface_injure,jpeg,moderate,surface_injure,surface_injure,True,True,False,False,False,-0.7693467140197754,-0.35838356614112854,2.4972047805786133,-1.0876648426055908,-1.9199599027633667,0.05304648354649544
mobilenet_v3_small,17,479_0,479,surface_injure,jpeg,moderate,thunderstrike,thunderstrike,False,False,False,False,False,-0.1745777577161789,-3.2584283351898193,4.093291282653809,4.304279327392578,-3.2826781272888184,-3.788400411605835
mobilenet_v3_small,17,479_1,479,thunderstrike,jpeg,moderate,thunderstrike,thunderstrike,True,True,False,False,False,-3.278672695159912,-1.6332623958587646,1.8941842317581177,5.263446807861328,-3.1798694133758545,-0.843726634979248
mobilenet_v3_small,17,501_0,501,corrosion,jpeg,moderate,corrosion,corrosion,True,True,False,False,False,-2.9866883754730225,10.682123184204102,-1.041232705116272,-4.262992858886719,-7.671848773956299,1.43959379196167
mobilenet_v3_small,17,505_0,505,corrosion,jpeg,moderate,corrosion,corrosion,True,True,False,False,False,-3.347761392593384,7.6594719886779785,-0.22949662804603577,-1.1317404508590698,-6.333062171936035,0.6876806020736694
mobilenet_v3_small,17,511_0,511,hide_craze,jpeg,moderate,hide_craze,crack,True,False,True,True,False,0.07669711858034134,-3.3418362140655518,0.4892691373825073,-2.859733819961548,2.6748850345611572,2.561091423034668
mobilenet_v3_small,17,511_1,511,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-1.3126795291900635,-2.112142324447632,-0.18421116471290588,-2.817624807357788,2.516663074493408,4.447472095489502
mobilenet_v3_small,17,521_0,521,corrosion,jpeg,moderate,hide_craze,hide_craze,False,False,False,False,False,-3.333770513534546,2.552112102508545,0.6202161908149719,-1.873972773551941,-3.685584783554077,4.756435394287109
mobilenet_v3_small,17,521_1,521,corrosion,jpeg,moderate,hide_craze,hide_craze,False,False,False,False,False,-4.075848579406738,1.8025963306427002,0.5889695286750793,-2.3796651363372803,-4.094444751739502,6.633899688720703
mobilenet_v3_small,17,541_0,541,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-0.8490762114524841,-1.9466774463653564,-1.9679272174835205,-3.3043370246887207,-0.7318452596664429,7.587008476257324
mobilenet_v3_small,17,546_0,546,corrosion,jpeg,moderate,surface_injure,surface_injure,False,False,False,False,False,-4.884984493255615,1.7139166593551636,4.262591361999512,0.4143296778202057,-4.221817493438721,-0.037444647401571274
mobilenet_v3_small,17,546_1,546,corrosion,jpeg,moderate,hide_craze,hide_craze,False,False,False,False,False,-1.3043302297592163,2.502762794494629,-0.5878997445106506,-3.104963779449463,-4.6664838790893555,6.149927139282227
mobilenet_v3_small,17,546_2,546,corrosion,jpeg,moderate,hide_craze,hide_craze,False,False,False,False,False,-2.842472553253174,6.188899517059326,0.8346412181854248,-3.2237660884857178,-8.158443450927734,6.4775261878967285
mobilenet_v3_small,17,563_0,563,craze,jpeg,moderate,craze,craze,True,True,False,False,False,6.728962421417236,-0.1997574120759964,1.7727714776992798,-4.232013702392578,-3.902383804321289,-1.6339871883392334
mobilenet_v3_small,17,566_0,566,corrosion,jpeg,moderate,corrosion,corrosion,True,True,False,False,False,-3.3332202434539795,8.695390701293945,-2.033522367477417,-0.8615352511405945,-5.036686420440674,0.4584326446056366
mobilenet_v3_small,17,569_0,569,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,1.2971101999282837,-1.8534431457519531,-4.042433261871338,-3.678391218185425,-1.350854754447937,7.821618556976318
mobilenet_v3_small,17,574_0,574,craze,jpeg,moderate,craze,craze,True,True,False,False,False,5.964767932891846,-0.11865938454866409,-2.90633487701416,-2.948758125305176,0.20280392467975616,-1.291896939277649
mobilenet_v3_small,17,580_0,580,craze,jpeg,moderate,craze,craze,True,True,False,False,False,5.3613667488098145,1.0558867454528809,1.3551563024520874,-4.03209924697876,-2.562685012817383,-2.2915680408477783
mobilenet_v3_small,17,591_0,591,thunderstrike,jpeg,moderate,thunderstrike,thunderstrike,True,True,False,False,False,-1.858011245727539,1.1217328310012817,3.0172276496887207,6.222176551818848,-5.821731090545654,-3.752401828765869
mobilenet_v3_small,17,591_1,591,surface_injure,jpeg,moderate,surface_injure,surface_injure,True,True,False,False,False,-1.9484052658081055,0.8958054184913635,6.824064254760742,0.33796337246894836,-3.415989637374878,-2.2283592224121094
mobilenet_v3_small,17,591_2,591,surface_injure,jpeg,moderate,surface_injure,surface_injure,True,True,False,False,False,-1.5963743925094604,1.3790303468704224,5.822077751159668,-0.15971972048282623,-3.8775031566619873,-1.9690437316894531
mobilenet_v3_small,17,597_0,597,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-0.14725609123706818,-0.20279324054718018,-1.686940312385559,-2.8875091075897217,-6.334176540374756,9.025969505310059
mobilenet_v3_small,17,598_0,598,corrosion,jpeg,moderate,corrosion,corrosion,True,True,False,False,False,1.930191993713379,4.730497360229492,-1.4354761838912964,-5.370682239532471,0.24208742380142212,-1.9765229225158691
mobilenet_v3_small,17,598_1,598,corrosion,jpeg,moderate,corrosion,corrosion,True,True,False,False,False,-3.626697540283203,4.607603549957275,-0.5534412264823914,-0.09548238664865494,-2.1213228702545166,0.639616072177887
mobilenet_v3_small,17,600_0,600,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,0.4636266529560089,-0.5389520525932312,-0.3058844804763794,-2.0748724937438965,0.44016537070274353,1.9371496438980103
mobilenet_v3_small,17,610_0,610,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-2.74902081489563,-1.2971491813659668,0.4203847646713257,-1.207806944847107,-0.8274556398391724,5.157212734222412
mobilenet_v3_small,17,623_0,623,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-1.6945407390594482,-2.1177470684051514,-0.9364254474639893,-2.3974177837371826,0.9247636198997498,6.550270080566406
mobilenet_v3_small,17,623_1,623,surface_injure,jpeg,moderate,hide_craze,hide_craze,False,False,False,False,False,-0.22857873141765594,0.22515402734279633,-0.43161991238594055,-4.479138374328613,1.7519975900650024,2.202946901321411
mobilenet_v3_small,17,633_0,633,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,0.0600477010011673,-1.659333348274231,-2.183582305908203,-2.104205846786499,-2.194044589996338,7.158204078674316
mobilenet_v3_small,17,642_0,642,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-2.496013879776001,-2.0607316493988037,2.924656867980957,-2.361395835876465,-0.16229099035263062,3.5319745540618896
mobilenet_v3_small,17,642_1,642,surface_injure,jpeg,moderate,surface_injure,surface_injure,True,True,False,False,False,-2.0093274116516113,0.15298347175121307,4.859435081481934,-1.7406255006790161,-1.6047388315200806,0.3602396249771118
mobilenet_v3_small,17,643_0,643,hide_craze,jpeg,moderate,surface_injure,hide_craze,False,True,True,False,True,-1.4422615766525269,-2.581300973892212,2.6954598426818848,-0.6942665576934814,-2.566702127456665,4.134196758270264
mobilenet_v3_small,17,650_0,650,corrosion,jpeg,moderate,corrosion,corrosion,True,True,False,False,False,0.10771860182285309,9.421356201171875,-2.992825508117676,-3.367147922515869,-4.007101058959961,-0.4274550676345825
mobilenet_v3_small,17,655_0,655,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-1.568381905555725,-1.6889328956604004,-0.14473910629749298,-1.8636488914489746,0.7108011245727539,4.348910808563232
mobilenet_v3_small,17,658_0,658,corrosion,jpeg,moderate,crack,crack,False,False,False,False,False,0.1675654500722885,0.02584916166961193,-1.3645533323287964,-2.9667181968688965,2.248584508895874,1.5646989345550537
mobilenet_v3_small,17,663_0,663,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,1.167022943496704,-4.9374260902404785,-3.3487372398376465,-2.5132672786712646,-2.2775142192840576,8.140732765197754
mobilenet_v3_small,17,671_0,671,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-1.160954236984253,-3.0461137294769287,-1.8170651197433472,-2.3289735317230225,0.5276833176612854,7.29960823059082
mobilenet_v3_small,17,671_1,671,surface_injure,jpeg,moderate,hide_craze,hide_craze,False,False,False,False,False,-0.0936136394739151,-2.024982213973999,0.3287222683429718,-1.9654160737991333,-0.5242947340011597,4.552885055541992
mobilenet_v3_small,17,677_0,677,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-1.1812458038330078,-1.7883319854736328,-1.8745850324630737,-1.3626155853271484,-0.9685375690460205,6.027968883514404
mobilenet_v3_small,17,686_0,686,thunderstrike,jpeg,moderate,thunderstrike,thunderstrike,True,True,False,False,False,-3.252830743789673,1.0572022199630737,-1.485883355140686,9.181429862976074,-4.940250873565674,-3.5634148120880127
mobilenet_v3_small,17,689_0,689,surface_injure,jpeg,moderate,surface_injure,surface_injure,True,True,False,False,False,-1.5973117351531982,-1.6303209066390991,3.962003707885742,-1.8599439859390259,0.9389439225196838,-1.1780149936676025
mobilenet_v3_small,17,689_1,689,surface_injure,jpeg,moderate,surface_injure,surface_injure,True,True,False,False,False,-0.9734444618225098,-2.307447671890259,8.132988929748535,-0.9582074284553528,-1.3373299837112427,-2.3276875019073486
mobilenet_v3_small,17,689_2,689,surface_injure,jpeg,moderate,surface_injure,surface_injure,True,True,False,False,False,-2.3725883960723877,-2.282374620437622,3.8390145301818848,3.056959629058838,-1.8087202310562134,-2.3853418827056885
mobilenet_v3_small,17,689_3,689,surface_injure,jpeg,moderate,surface_injure,surface_injure,True,True,False,False,False,-1.2554357051849365,-2.1217734813690186,5.529463768005371,0.16292737424373627,-0.7730808854103088,-2.4506945610046387
mobilenet_v3_small,17,696_0,696,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-2.147951126098633,-1.1070393323898315,-1.5009021759033203,-3.104581356048584,-0.5235944986343384,7.852452754974365
mobilenet_v3_small,17,696_1,696,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-0.7002962827682495,-1.197859525680542,-1.879184603691101,-3.7000322341918945,1.5558531284332275,4.746676445007324
mobilenet_v3_small,17,699_0,699,thunderstrike,jpeg,moderate,thunderstrike,thunderstrike,True,True,False,False,False,0.958024799823761,-3.3667805194854736,-1.292425274848938,7.681097507476807,-3.5725061893463135,-3.0921905040740967
mobilenet_v3_small,17,701_0,701,craze,jpeg,moderate,craze,craze,True,True,False,False,False,5.170655250549316,-0.5270550847053528,0.029387924820184708,-3.794889450073242,0.17018496990203857,-1.3102166652679443
mobilenet_v3_small,17,704_0,704,corrosion,jpeg,moderate,corrosion,hide_craze,True,False,True,True,False,-2.3863561153411865,4.435125827789307,-1.178727149963379,-6.181282997131348,-2.805781364440918,4.6024298667907715
mobilenet_v3_small,17,721_0,721,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-1.1122151613235474,-0.8409152030944824,1.7973253726959229,-0.8063320517539978,-1.5262778997421265,2.4942452907562256
mobilenet_v3_small,17,824_0,824,craze,jpeg,moderate,craze,craze,True,True,False,False,False,3.693657398223877,-0.8499657511711121,-0.34541431069374084,-3.165862798690796,-0.10325708240270615,-0.19083432853221893
mobilenet_v3_small,17,863_0,863,thunderstrike,jpeg,moderate,thunderstrike,thunderstrike,True,True,False,False,False,-0.21219231188297272,-1.8217806816101074,-0.2596176266670227,6.3604559898376465,-1.9193072319030762,-4.508609771728516
mobilenet_v3_small,17,864_0,864,surface_injure,jpeg,moderate,surface_injure,surface_injure,True,True,False,False,False,-2.9068636894226074,2.3541290760040283,5.792016506195068,0.311344712972641,-6.1100006103515625,-1.6704039573669434
mobilenet_v3_small,17,875_0,875,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-0.45829156041145325,-0.7393572926521301,-2.6715896129608154,-1.7748454809188843,-0.459479421377182,5.692450046539307
mobilenet_v3_small,17,875_1,875,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-0.02009393274784088,-2.183687925338745,-2.9523158073425293,-1.2619997262954712,0.4681199789047241,4.691492557525635
mobilenet_v3_small,17,1017_0,1017,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-0.3056096136569977,0.6261390447616577,0.18894867599010468,-3.515415668487549,-2.592707633972168,5.556870937347412
mobilenet_v3_small,17,1017_1,1017,hide_craze,jpeg,moderate,hide_craze,hide_craze,True,True,False,False,False,-1.5131678581237793,0.29377496242523193,-0.4006579518318176,-3.7399637699127197,-4.29802942276001,8.174221992492676
mobilenet_v3_small,17,13_0,13,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-1.7345390319824219,-1.8732476234436035,-0.12676547467708588,-1.1065644025802612,0.08251067250967026,4.670101642608643
mobilenet_v3_small,17,13_1,13,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-1.8415268659591675,-2.214036464691162,-1.2698888778686523,-1.0784517526626587,0.9269455671310425,5.052108287811279
mobilenet_v3_small,17,32_0,32,thunderstrike,jpeg,severe,thunderstrike,thunderstrike,True,True,False,False,False,0.0875912755727768,-3.0347368717193604,-0.1843114197254181,5.7899675369262695,-2.5685322284698486,-3.2243168354034424
mobilenet_v3_small,17,32_1,32,thunderstrike,jpeg,severe,thunderstrike,thunderstrike,True,True,False,False,False,-1.5494043827056885,-1.973050594329834,-0.9836845993995667,9.079817771911621,-3.8598248958587646,-4.141556262969971
mobilenet_v3_small,17,46_0,46,corrosion,jpeg,severe,corrosion,corrosion,True,True,False,False,False,0.5654981136322021,2.363117218017578,-0.8314231038093567,-3.196406602859497,-3.0298759937286377,2.235863447189331
mobilenet_v3_small,17,46_1,46,corrosion,jpeg,severe,corrosion,corrosion,True,True,False,False,False,-0.6786571145057678,3.688715696334839,-1.0615891218185425,-2.623608350753784,-2.4681787490844727,1.4790668487548828
mobilenet_v3_small,17,48_0,48,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,0.18260468542575836,1.7516279220581055,2.2642080783843994,-2.1001968383789062,-1.789177656173706,-1.127997636795044
mobilenet_v3_small,17,51_0,51,craze,jpeg,severe,surface_injure,corrosion,False,False,True,False,False,-2.673772096633911,4.163281440734863,2.993459701538086,0.3422587215900421,-2.8803865909576416,-2.078435182571411
mobilenet_v3_small,17,51_1,51,craze,jpeg,severe,craze,hide_craze,True,False,True,True,False,0.8596123456954956,2.5306437015533447,-1.559087872505188,-2.7938342094421387,-4.454700946807861,4.2252516746521
mobilenet_v3_small,17,54_0,54,hide_craze,jpeg,severe,hide_craze,corrosion,True,False,True,True,False,-0.9885761141777039,4.061273097991943,0.6017312407493591,-3.2714245319366455,-3.852693796157837,3.2451670169830322
mobilenet_v3_small,17,54_1,54,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-3.9351022243499756,3.8756284713745117,1.6276317834854126,-3.0873301029205322,-5.457407474517822,4.035633563995361
mobilenet_v3_small,17,57_0,57,craze,jpeg,severe,corrosion,corrosion,False,False,False,False,False,1.518162727355957,3.365476369857788,-0.40727895498275757,-2.260756254196167,-1.9061388969421387,-0.4106384217739105
mobilenet_v3_small,17,57_1,57,surface_injure,jpeg,severe,corrosion,surface_injure,False,True,True,False,True,-0.92790287733078,1.899916648864746,1.9456838369369507,-0.024717308580875397,-2.9166228771209717,-0.4435220956802368
mobilenet_v3_small,17,61_0,61,craze,jpeg,severe,craze,craze,True,True,False,False,False,4.995204448699951,-0.46207016706466675,0.0798235610127449,-2.6794588565826416,-1.7612336874008179,-0.7972214818000793
mobilenet_v3_small,17,61_1,61,craze,jpeg,severe,craze,craze,True,True,False,False,False,5.351944446563721,-1.36614990234375,0.44671815633773804,-4.67746639251709,-2.884667158126831,0.5145712494850159
mobilenet_v3_small,17,61_2,61,craze,jpeg,severe,craze,craze,True,True,False,False,False,2.815999746322632,-0.32056212425231934,1.2416152954101562,-2.921959638595581,-3.661273241043091,2.1797430515289307
mobilenet_v3_small,17,65_0,65,corrosion,jpeg,severe,corrosion,corrosion,True,True,False,False,False,-0.054375216364860535,2.3738749027252197,-1.689611554145813,-2.209925413131714,-0.3202422857284546,1.711127758026123
mobilenet_v3_small,17,67_0,67,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-1.1045703887939453,-3.169374465942383,-2.243069648742676,-2.9669277667999268,-0.18073323369026184,7.798938274383545
mobilenet_v3_small,17,71_0,71,craze,jpeg,severe,craze,craze,True,True,False,False,False,5.706098556518555,-3.042948007583618,-2.7791154384613037,-2.927760362625122,1.9189751148223877,-0.5377110838890076
mobilenet_v3_small,17,73_0,73,craze,jpeg,severe,craze,craze,True,True,False,False,False,7.638437747955322,-3.210719347000122,1.5002557039260864,-4.640789985656738,-1.0278269052505493,-2.0659804344177246
mobilenet_v3_small,17,81_0,81,craze,jpeg,severe,craze,craze,True,True,False,False,False,6.840662479400635,-2.8200278282165527,-2.2475061416625977,-1.336036205291748,-3.3216140270233154,-1.6018462181091309
mobilenet_v3_small,17,81_1,81,craze,jpeg,severe,craze,craze,True,True,False,False,False,8.815399169921875,-4.086950778961182,-2.0523931980133057,-1.9092894792556763,-2.8332748413085938,-1.4954588413238525
mobilenet_v3_small,17,81_2,81,craze,jpeg,severe,craze,craze,True,True,False,False,False,6.137962341308594,-3.439837694168091,-3.4518182277679443,-3.8923885822296143,-1.9106351137161255,2.301849126815796
mobilenet_v3_small,17,88_0,88,crack,jpeg,severe,crack,crack,True,True,False,False,False,-0.5078001022338867,-0.7984508872032166,0.2236173301935196,-4.217432022094727,3.7574360370635986,1.1753389835357666
mobilenet_v3_small,17,93_0,93,craze,jpeg,severe,craze,craze,True,True,False,False,False,9.08078384399414,-2.3937923908233643,-3.8061630725860596,-4.989587306976318,-0.5402395725250244,0.01133946143090725
mobilenet_v3_small,17,103_0,103,craze,jpeg,severe,craze,craze,True,True,False,False,False,7.08331823348999,-2.5546038150787354,-2.6119601726531982,-4.718237400054932,0.6914293766021729,0.3414047658443451
mobilenet_v3_small,17,112_0,112,thunderstrike,jpeg,severe,thunderstrike,surface_injure,True,False,True,True,False,-1.2373305559158325,1.3211703300476074,4.527029037475586,4.015739440917969,-5.214953899383545,-3.200651168823242
mobilenet_v3_small,17,112_1,112,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-0.2462582141160965,-0.21743623912334442,7.491917610168457,-0.7116275429725647,-3.5391125679016113,-1.0391535758972168
mobilenet_v3_small,17,142_0,142,surface_injure,jpeg,severe,hide_craze,corrosion,False,False,True,False,False,-2.991798162460327,2.864713191986084,0.6293975114822388,-1.9226425886154175,-3.827340841293335,2.569502592086792
mobilenet_v3_small,17,146_0,146,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,0.10944400727748871,-1.4811196327209473,-1.2780755758285522,-4.143710136413574,0.5441315770149231,4.931278705596924
mobilenet_v3_small,17,156_0,156,craze,jpeg,severe,craze,craze,True,True,False,False,False,4.315284252166748,-0.9697389006614685,-0.22121858596801758,-1.5437737703323364,-3.073655128479004,0.13544747233390808
mobilenet_v3_small,17,161_0,161,corrosion,jpeg,severe,corrosion,corrosion,True,True,False,False,False,-1.1175342798233032,6.59692907333374,0.726412296295166,-2.612452268600464,-5.414235591888428,-0.643009603023529
mobilenet_v3_small,17,163_0,163,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-2.3710074424743652,0.24730387330055237,2.1069252490997314,-2.4533464908599854,-3.7924623489379883,5.756523609161377
mobilenet_v3_small,17,166_0,166,craze,jpeg,severe,craze,craze,True,True,False,False,False,5.170722007751465,-0.9964978098869324,0.3420693576335907,-2.843491792678833,-1.8059715032577515,-0.42276498675346375
mobilenet_v3_small,17,167_0,167,craze,jpeg,severe,craze,craze,True,True,False,False,False,4.308389186859131,-2.433567762374878,-3.744971513748169,-1.5367804765701294,1.3316624164581299,2.0321459770202637
mobilenet_v3_small,17,167_1,167,craze,jpeg,severe,craze,hide_craze,True,False,True,True,False,2.8375213146209717,-3.2231223583221436,-2.6371264457702637,-3.0046393871307373,-1.6251236200332642,5.676558971405029
mobilenet_v3_small,17,178_0,178,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-3.4178531169891357,-1.5436004400253296,9.525106430053711,-1.5191055536270142,-1.7601468563079834,-1.4187407493591309
mobilenet_v3_small,17,178_1,178,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-4.554225921630859,-1.3793635368347168,10.403611183166504,-1.5271555185317993,-2.3351566791534424,-0.41809383034706116
mobilenet_v3_small,17,178_2,178,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-1.2849175930023193,0.7021727561950684,7.300520420074463,-3.5302278995513916,-2.241753339767456,-0.9007976055145264
mobilenet_v3_small,17,198_0,198,craze,jpeg,severe,craze,craze,True,True,False,False,False,3.563065528869629,-1.9818127155303955,2.551513195037842,-2.6231086254119873,-1.3642112016677856,-0.34345743060112
mobilenet_v3_small,17,198_1,198,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,0.11960996687412262,-3.3569629192352295,-2.1866652965545654,-2.5353024005889893,1.0453728437423706,6.275752544403076
mobilenet_v3_small,17,209_0,209,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-0.8744880557060242,0.8095037341117859,1.4860506057739258,-0.11302930861711502,-4.640702724456787,2.474984884262085
mobilenet_v3_small,17,214_0,214,craze,jpeg,severe,craze,craze,True,True,False,False,False,4.587738037109375,-2.1817126274108887,-0.9860134124755859,-3.0243372917175293,-0.3748403489589691,1.3899259567260742
mobilenet_v3_small,17,216_0,216,crack,jpeg,severe,crack,crack,True,True,False,False,False,-0.0707935243844986,-1.0737723112106323,0.1523096114397049,-2.9464471340179443,6.04902458190918,-2.5794456005096436
mobilenet_v3_small,17,217_0,217,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-0.2336476594209671,-0.5558789372444153,6.337328910827637,-1.964539885520935,-0.4049175977706909,-2.429502010345459
mobilenet_v3_small,17,224_0,224,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,0.8390753269195557,-0.4498838186264038,-2.270641326904297,-3.6658480167388916,-0.509219765663147,5.391047954559326
mobilenet_v3_small,17,228_0,228,hide_craze,jpeg,severe,craze,crack,False,False,True,False,False,2.3610177040100098,-3.180483818054199,-2.3463101387023926,-1.4654264450073242,3.004575252532959,0.4795316159725189
mobilenet_v3_small,17,228_1,228,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,2.3504745960235596,-2.474531412124634,-2.214294910430908,-2.49041748046875,-1.4045826196670532,4.006316661834717
mobilenet_v3_small,17,234_0,234,surface_injure,jpeg,severe,surface_injure,hide_craze,True,False,True,True,False,-0.10702227056026459,-0.599457323551178,2.729372501373291,-2.493542194366455,-2.7854321002960205,2.9408373832702637
mobilenet_v3_small,17,234_1,234,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-0.02048604190349579,-1.8694992065429688,-2.6391615867614746,-4.126438140869141,-1.3338943719863892,8.527246475219727
mobilenet_v3_small,17,234_2,234,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-0.7725141644477844,-0.6816366314888,-2.730656385421753,-2.6618402004241943,-1.4909306764602661,6.726127624511719
mobilenet_v3_small,17,234_3,234,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-1.4131379127502441,-1.8930960893630981,-1.8212716579437256,-2.9575161933898926,-2.2759056091308594,8.861533164978027
mobilenet_v3_small,17,234_4,234,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-0.5879936218261719,-0.3810441792011261,-1.1694282293319702,-2.685938835144043,-1.537295937538147,6.022420406341553
mobilenet_v3_small,17,238_0,238,crack,jpeg,severe,crack,surface_injure,True,False,True,True,False,-1.8552227020263672,-1.3828706741333008,2.0217199325561523,-0.35606881976127625,0.7340081334114075,-1.8085484504699707
mobilenet_v3_small,17,238_1,238,crack,jpeg,severe,crack,crack,True,True,False,False,False,0.7040714025497437,-2.5385711193084717,-1.643226981163025,-1.9039076566696167,2.617215871810913,0.7740236520767212
mobilenet_v3_small,17,250_0,250,crack,jpeg,severe,crack,crack,True,True,False,False,False,-0.42812809348106384,-0.3998541235923767,-2.4610559940338135,-2.6538805961608887,7.5460124015808105,-1.4405800104141235
mobilenet_v3_small,17,252_0,252,crack,jpeg,severe,crack,crack,True,True,False,False,False,1.3852999210357666,-0.3231871724128723,0.7621430158615112,-2.383809804916382,3.0712764263153076,-2.3877131938934326
mobilenet_v3_small,17,255_0,255,surface_injure,jpeg,severe,corrosion,surface_injure,False,True,True,False,True,-1.0882070064544678,1.3566837310791016,2.180104970932007,-1.9181208610534668,-1.7887402772903442,1.162693977355957
mobilenet_v3_small,17,255_1,255,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-3.6354734897613525,-2.8159494400024414,6.447196960449219,-0.050801314413547516,-1.6747533082962036,0.920233964920044
mobilenet_v3_small,17,257_0,257,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-1.4998598098754883,2.6232850551605225,5.26399040222168,-1.834546685218811,-3.602550506591797,-2.571789503097534
mobilenet_v3_small,17,257_1,257,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-2.7606756687164307,1.5085079669952393,3.193711042404175,-2.3621392250061035,-0.9850591421127319,0.45271775126457214
mobilenet_v3_small,17,269_0,269,crack,jpeg,severe,crack,crack,True,True,False,False,False,-0.28749188780784607,-1.9626058340072632,-0.9613751769065857,-1.766320824623108,7.807054042816162,-1.3371639251708984
mobilenet_v3_small,17,273_0,273,thunderstrike,jpeg,severe,thunderstrike,thunderstrike,True,True,False,False,False,0.004629737697541714,-2.916120767593384,1.4028400182724,2.9839766025543213,-3.5984771251678467,0.8030757904052734
mobilenet_v3_small,17,273_1,273,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-2.4627113342285156,-1.433967113494873,6.8547563552856445,-0.6916791200637817,-1.2488402128219604,-1.0564287900924683
mobilenet_v3_small,17,276_0,276,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-1.4001582860946655,2.221402883529663,0.22134649753570557,0.5176186561584473,-4.535344123840332,3.7374343872070312
mobilenet_v3_small,17,276_1,276,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-1.8307268619537354,1.3275541067123413,0.14390558004379272,-1.258203387260437,-4.476942539215088,5.694143772125244
mobilenet_v3_small,17,284_0,284,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,-1.793796181678772,-0.2577008903026581,-0.46521204710006714,-2.4518635272979736,-3.219963788986206,7.163459300994873
mobilenet_v3_small,17,285_0,285,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-1.8676042556762695,-2.025679349899292,6.834512710571289,-0.8355303406715393,-1.1383336782455444,-1.6303400993347168
mobilenet_v3_small,17,285_1,285,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,-1.5391275882720947,-0.9079280495643616,3.5644137859344482,-1.1963167190551758,-1.324182152748108,0.8489290475845337
